"","x"
"HR_a0",0.718524756857792
"MSE_a0",0.00698615184268345
"lower_a0",0.579670572728719
"upper_a0",0.890643497168114
"CI_width_a0",0.310972924439395
"CI_a0",0.94484412470024
"power_a0",0.84652278177458
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.729159643106187
"MSE_0",0.00794260135139074
"lower_0",0.572180731676383
"upper_0",0.929208301803808
"CI_width_0",0.357027570127426
"CI_0",0.959232613908873
"power_0",0.71462829736211
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.740611124775007
"MSE_0.25",0.00672804958449638
"lower_0.25",0.590690884067056
"upper_0.25",0.928584085916195
"CI_width_0.25",0.337893201849139
"CI_0.25",0.964028776978417
"power_0.25",0.760191846522782
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.747340781904509
"MSE_0.5",0.00662360593636454
"lower_0.5",0.602845953575798
"upper_0.5",0.926471903656232
"CI_width_0.5",0.323625950080433
"CI_0.5",0.949640287769784
"power_0.5",0.776978417266187
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.751623660524195
"MSE_0.75",0.00684597132636748
"lower_0.75",0.611436840762783
"upper_0.75",0.923954713664265
"CI_width_0.75",0.312517872901482
"CI_0.75",0.94484412470024
"power_0.75",0.784172661870504
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.754489254598965
"MSE_1",0.00715954373145977
"lower_1",0.617816554093295
"upper_1",0.921399757923517
"CI_width_1",0.303583203830223
"CI_1",0.92326139088729
"power_1",0.79136690647482
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.755357165778545
"MSE_iptw",0.00881463384052146
"lower_iptw",0.605311622626721
"upper_iptw",0.942686199601312
"CI_width_iptw",0.337374576974591
"CI_iptw",0.932853717026379
"power_iptw",0.712230215827338
"se_iptw",NA
"age_iptw",0.00635785906933596
"sex2_iptw",0.32885149298692
"HR_cox",0.728130051675925
"MSE_cox",0.00824731715980834
"lower_cox",0.569813393712742
"upper_cox",0.930439086698165
"CI_width_cox",0.360625692985423
"CI_cox",0.961630695443645
"power_cox",0.731414868105516
"se_cox",NA
"age_cox",0.00890212418108135
"sex2_cox",0.22940897111255
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.701418689533283
"MSE_a0_v1",0.0076746886156438
"lower_a0_v1",0.567774863298761
"upper_a0_v1",0.866524270117289
"CI_width_a0_v1",0.298749406818528
"CI_a0_v1",0.912470023980815
"power_a0_v1",0.905035971223022
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.109601452458366
"a0_logHR",-0.337231985678045
"bias_a0",NA
"scale",0.366204096222703
"mean_a0",0.489993547905939
"a0_wt_ecog0",0.48279280733738
"a0_wt_ecog1",0.49067637468173
"a0_wt_ecogNA",0.491056163969564
"a0_wt_int1",0.50360569736211
"a0_wt_int2",0.466815949499829
"a0_mean_q0.1",0.107473402877698
"a0_wt_int1_q0.1",0.137411239808153
"a0_wt_int2_q0.1",0.0857360551558753
"a0_mean_q0.25",0.25657535971223
"a0_wt_int1_q0.25",0.28975123501199
"a0_wt_int2_q0.25",0.213598315347722
"a0_mean_q0.5",0.492679088729017
"a0_wt_int1_q0.5",0.512704256594724
"a0_wt_int2_q0.5",0.453488633093525
"a0_mean_q0.75",0.716887877697842
"a0_wt_int1_q0.75",0.713364304556355
"a0_wt_int2_q0.75",0.71126884292566
"a0_mean_q0.9",0.870575040767386
"a0_wt_int1_q0.9",0.857411700239808
"a0_wt_int2_q0.9",0.872032563549161
"a0_wts_0_1",0.510631501798561
"a0_wts_1_1",0.502451730615508
"a0_wts_2_1",0.503257512957376
"a0_wts_0_2",0.429275167722964
"a0_wts_1_2",0.469878435626507
"a0_wts_2_2",0.469713368380072
"nu_trt",200
"nu_ctrl",100
"nu_h",96.9520383693046
"T1E",0
"a0_wt_obs",0.499258611675993
"a0_wt_cen",0.46252138308251
"HR_e0.15_t_0.975",0.732798193221185
"MSE_e0.15_t_0.975",0.00695386948188545
"lower_e0.15_t_0.975",0.58401633749159
"upper_e0.15_t_0.975",0.919625556860079
"CI_width_e0.15_t_0.975",0.335609219368488
"CI_e0.15_t_0.975",0.959232613908873
