"","x"
"HR_a0",0.713937084442747
"MSE_a0",0.00731780588526284
"lower_a0",0.570606907498604
"upper_a0",0.893275406682846
"CI_width_a0",0.322668499184242
"CI_a0",0.942446043165468
"power_a0",0.853717026378897
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.73056508074444
"MSE_0",0.00853195299074738
"lower_0",0.573275251893541
"upper_0",0.931012913449844
"CI_width_0",0.357737661556303
"CI_0",0.956834532374101
"power_0",0.702637889688249
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.724648767102239
"MSE_0.25",0.00747998317206216
"lower_0.25",0.574116633511283
"upper_0.25",0.914653213024439
"CI_width_0.25",0.340536579513156
"CI_0.25",0.956834532374101
"power_0.25",0.779376498800959
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.71976679457414
"MSE_0.5",0.00701414719603698
"lower_0.5",0.574584088831552
"upper_0.5",0.901637924229019
"CI_width_0.5",0.327053835397467
"CI_0.5",0.956834532374101
"power_0.5",0.820143884892086
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.71559892166209
"MSE_0.75",0.00685567255617723
"lower_0.75",0.574792788447333
"upper_0.75",0.890903840504514
"CI_width_0.75",0.316111052057181
"CI_0.75",0.949640287769784
"power_0.75",0.863309352517986
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.711954163689332
"MSE_1",0.00686883938203588
"lower_1",0.574819567261393
"upper_1",0.881811653743224
"CI_width_1",0.306992086481831
"CI_1",0.94484412470024
"power_1",0.884892086330935
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.694033176186685
"MSE_iptw",0.00907926274590213
"lower_iptw",0.547270176864082
"upper_iptw",0.880329605852317
"CI_width_iptw",0.333059428988236
"CI_iptw",0.88968824940048
"power_iptw",0.865707434052758
"se_iptw",NA
"age_iptw",0.00838927945624903
"sex2_iptw",0.235045910310788
"HR_cox",0.729143843748047
"MSE_cox",0.00867271786447856
"lower_cox",0.57059812895569
"upper_cox",0.931748495641638
"CI_width_cox",0.361150366685948
"CI_cox",0.956834532374101
"power_cox",0.702637889688249
"se_cox",NA
"age_cox",0.00856824434416056
"sex2_cox",0.221434607121206
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.704389204838951
"MSE_a0_v1",0.0076479661109094
"lower_a0_v1",0.564154926943478
"upper_a0_v1",0.879488137922182
"CI_width_a0_v1",0.315333210978703
"CI_a0_v1",0.936690647482014
"power_a0_v1",0.881774580335731
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.114381505750763
"a0_logHR",-0.343813597421988
"bias_a0",NA
"scale",0.183102048111352
"mean_a0",0.49575647984343
"a0_wt_ecog0",0.495894562590687
"a0_wt_ecog1",0.497482239496037
"a0_wt_ecogNA",0.495708256245434
"a0_wt_int1",0.494186354916067
"a0_wt_int2",0.498907426207216
"a0_mean_q0.1",0.116112251798561
"a0_wt_int1_q0.1",0.123210035971223
"a0_wt_int2_q0.1",0.118225175059952
"a0_mean_q0.25",0.264030101918465
"a0_wt_int1_q0.25",0.270159634292566
"a0_wt_int2_q0.25",0.261187086330935
"a0_mean_q0.5",0.493496282973621
"a0_wt_int1_q0.5",0.491022601918465
"a0_wt_int2_q0.5",0.500622685851319
"a0_mean_q0.75",0.725645599520384
"a0_wt_int1_q0.75",0.714346792565947
"a0_wt_int2_q0.75",0.734885353717026
"a0_mean_q0.9",0.882588661870504
"a0_wt_int1_q0.9",0.875075868105516
"a0_wt_int2_q0.9",0.878056021582734
"a0_wts_0_1",0.493514691247002
"a0_wts_1_1",0.495497199840128
"a0_wts_2_1",0.493638741393982
"a0_wts_0_2",NA
"a0_wts_1_2",0.500355449363592
"a0_wts_2_2",0.499224666025079
"nu_trt",200
"nu_ctrl",100
"nu_h",56.6019184652278
"T1E",0
"a0_wt_obs",0.510579668689727
"a0_wt_cen",0.48179898983087
"HR_e0.15_t_0.975",0.722261041973605
"MSE_e0.15_t_0.975",0.00758874539560985
"lower_e0.15_t_0.975",0.57322660115037
"upper_e0.15_t_0.975",0.910100763614077
"CI_width_e0.15_t_0.975",0.336874162463707
"CI_e0.15_t_0.975",0.954436450839328
"power_e0.15_t_0.975",0.796163069544365
"se_e0.15_t_0.975",NA
"age_e0.15_t_0.975",NA
"sex2_e0.15_t_0.975",NA
"HR_e0.20_t_0.975",0.72204126860726
"MSE_e0.20_t_0.975",0.00759084931047493
"lower_e0.20_t_0.975",0.573081807898511
"upper_e0.20_t_0.975",0.909777334039289
"CI_width_e0.20_t_0.975",0.336695526140778
"CI_e0.20_t_0.975",0.954436450839328
"power_e0.20_t_0.975",0.796163069544365
"se_e0.20_t_0.975",NA
"age_e0.20_t_0.975",NA
"sex2_e0.20_t_0.975",NA
"HR_e0.25_t_0.975",0.721822286377211
"MSE_e0.25_t_0.975",0.0075935191071876
"lower_e0.25_t_0.975",0.572937494368484
"upper_e0.25_t_0.975",0.90945514430605
"CI_width_e0.25_t_0.975",0.336517649937566
"CI_e0.25_t_0.975",0.954436450839328
"power_e0.25_t_0.975",0.796163069544365
"se_e0.25_t_0.975",NA
"age_e0.25_t_0.975",NA
"sex2_e0.25_t_0.975",NA
"HR_e0.30_t_0.975",0.72160408946783
"MSE_e0.30_t_0.975",0.00759674991724413
"lower_e0.30_t_0.975",0.57279365685092
"upper_e0.30_t_0.975",0.909134185519828
"CI_width_e0.30_t_0.975",0.336340528668908
"CI_e0.30_t_0.975",0.954436450839328
"power_e0.30_t_0.975",0.796163069544365
"se_e0.30_t_0.975",NA
"age_e0.30_t_0.975",NA
"sex2_e0.30_t_0.975",NA
