"","x"
"HR_a0",0.726108097303518
"MSE_a0",0.00675276990102229
"lower_a0",0.584659729760219
"upper_a0",0.901780663474383
"CI_width_a0",0.317120933714164
"CI_a0",0.937649880095923
"power_a0",0.824940047961631
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.735251420843547
"MSE_0",0.00773461020620909
"lower_0",0.577044480112793
"upper_0",0.936835363544707
"CI_width_0",0.359790883431914
"CI_0",0.956834532374101
"power_0",0.702637889688249
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.832087139905567
"MSE_0.25",0.019656522542979
"lower_0.25",0.663968309627513
"upper_0.25",1.04277589771368
"CI_width_0.25",0.378807588086166
"CI_0.25",0.803357314148681
"power_0.25",0.388489208633094
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.89152938483156
"MSE_0.5",0.0391316212557893
"lower_0.5",0.719438558326927
"upper_0.5",1.10478721657937
"CI_width_0.5",0.385348658252443
"CI_0.5",0.580335731414868
"power_0.5",0.239808153477218
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.931696292768623
"MSE_0.75",0.0575152270079607
"lower_0.75",0.758163952008489
"upper_0.75",1.14495117381219
"CI_width_0.75",0.386787221803701
"CI_0.75",0.412470023980815
"power_0.75",0.196642685851319
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.96048826901895
"MSE_1",0.0733007070829729
"lower_1",0.786718360808616
"upper_1",1.1726448547742
"CI_width_1",0.385926493965584
"CI_1",0.345323741007194
"power_1",0.167865707434053
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.892252134894185
"MSE_iptw",0.0373811780406238
"lower_iptw",0.709131389170509
"upper_iptw",1.12276770239577
"CI_width_iptw",0.413636313225257
"CI_iptw",0.618705035971223
"power_iptw",0.182254196642686
"se_iptw",NA
"age_iptw",0.0126956413412811
"sex2_iptw",0.00290817519098881
"HR_cox",0.73286966453812
"MSE_cox",0.00792023898371738
"lower_cox",0.573693582032057
"upper_cox",0.936215068548133
"CI_width_cox",0.362521486516076
"CI_cox",0.964028776978417
"power_cox",0.707434052757794
"se_cox",NA
"age_cox",0.00848391074881973
"sex2_cox",0.225416149806108
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.708435722711233
"MSE_a0_v1",0.00712581219899443
"lower_a0_v1",0.572448716477398
"upper_a0_v1",0.876730873592564
"CI_width_a0_v1",0.304282157115166
"CI_a0_v1",0.924940047961631
"power_a0_v1",0.888729016786571
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.110585815958986
"a0_logHR",-0.326456689017007
"bias_a0",NA
"scale",-1.09861228866811
"mean_a0",0.462945304484544
"a0_wt_ecog0",0.417676776601829
"a0_wt_ecog1",0.468794481950164
"a0_wt_ecogNA",0.466593788444935
"a0_wt_int1",0.506296294964029
"a0_wt_int2",0.391032144780471
"a0_mean_q0.1",0.0635687961630695
"a0_wt_int1_q0.1",0.140403654676259
"a0_wt_int2_q0.1",0.0198394364508393
"a0_mean_q0.25",0.211634934052758
"a0_wt_int1_q0.25",0.292891720623501
"a0_wt_int2_q0.25",0.102109238609113
"a0_mean_q0.5",0.462848788968825
"a0_wt_int1_q0.5",0.514602505995204
"a0_wt_int2_q0.5",0.342985443645084
"a0_mean_q0.75",0.702075299760192
"a0_wt_int1_q0.75",0.716465401678657
"a0_wt_int2_q0.75",0.650213003597122
"a0_mean_q0.9",0.863342340527578
"a0_wt_int1_q0.9",0.861692211031175
"a0_wt_int2_q0.9",0.846064112709832
"a0_wts_0_1",0.505606157074341
"a0_wts_1_1",0.507006095923261
"a0_wts_2_1",0.506041892937263
"a0_wts_0_2",0.264417677572228
"a0_wts_1_2",0.405085152240914
"a0_wts_2_2",0.400666693992272
"nu_trt",200
"nu_ctrl",100
"nu_h",95.863309352518
"T1E",0
"a0_wt_obs",0.467461429694661
"a0_wt_cen",0.449840044646839
"HR_e0.15_t_0.975",0.751090822579255
"MSE_e0.15_t_0.975",0.0103604916601369
"lower_e0.15_t_0.975",0.592401478629937
"upper_e0.15_t_0.975",0.952376074912358
"CI_width_e0.15_t_0.975",0.359974596282421
"CI_e0.15_t_0.975",0.906474820143885
"power_e0.15_t_0.975",0.661870503597122
"se_e0.15_t_0.975",NA
"age_e0.15_t_0.975",NA
"sex2_e0.15_t_0.975",NA
"HR_e0.20_t_0.975",0.750041863243145
"MSE_e0.20_t_0.975",0.0100807228845661
"lower_e0.20_t_0.975",0.591559272853069
"upper_e0.20_t_0.975",0.951069602448576
"CI_width_e0.20_t_0.975",0.359510329595507
"CI_e0.20_t_0.975",0.913669064748201
"power_e0.20_t_0.975",0.664268585131894
"se_e0.20_t_0.975",NA
"age_e0.20_t_0.975",NA
"sex2_e0.20_t_0.975",NA
"HR_e0.25_t_0.975",0.748986484986404
"MSE_e0.25_t_0.975",0.00981308196940224
"lower_e0.25_t_0.975",0.590711463717224
"upper_e0.25_t_0.975",0.949755830876332
"CI_width_e0.25_t_0.975",0.359044367159108
"CI_e0.25_t_0.975",0.916067146282974
"power_e0.25_t_0.975",0.666666666666667
"se_e0.25_t_0.975",NA
"age_e0.25_t_0.975",NA
"sex2_e0.25_t_0.975",NA
"HR_e0.30_t_0.975",0.747924408422139
"MSE_e0.30_t_0.975",0.00955779158176994
"lower_e0.30_t_0.975",0.58985781108537
"upper_e0.30_t_0.975",0.948434436651182
"CI_width_e0.30_t_0.975",0.358576625565811
"CI_e0.30_t_0.975",0.918465227817746
"power_e0.30_t_0.975",0.671462829736211
"se_e0.30_t_0.975",NA
"age_e0.30_t_0.975",NA
"sex2_e0.30_t_0.975",NA
"HR_e0.35_t_0.975",0.746855335078548
"MSE_e0.35_t_0.975",0.00931509173765472
"lower_e0.35_t_0.975",0.588998058047312
"upper_e0.35_t_0.975",0.947105074722778
"CI_width_e0.35_t_0.975",0.358107016675466
"CI_e0.35_t_0.975",0.920863309352518
"power_e0.35_t_0.975",0.676258992805755
"se_e0.35_t_0.975",NA
"age_e0.35_t_0.975",NA
"sex2_e0.35_t_0.975",NA
"HR_e0.40_t_0.975",0.745778945167059
"MSE_e0.40_t_0.975",0.00908524156408421
"lower_e0.40_t_0.975",0.588131928914594
"upper_e0.40_t_0.975",0.94576737608956
"CI_width_e0.40_t_0.975",0.357635447174966
"CI_e0.40_t_0.975",0.920863309352518
"power_e0.40_t_0.975",0.685851318944844
"se_e0.40_t_0.975",NA
"age_e0.40_t_0.975",NA
"sex2_e0.40_t_0.975",NA
"HR_e0.15_t_0.950",0.771260936431991
"MSE_e0.15_t_0.950",0.0141734616624091
"lower_e0.15_t_0.950",0.611388117974711
"upper_e0.15_t_0.950",0.973086442479204
"CI_width_e0.15_t_0.950",0.361698324504493
"CI_e0.15_t_0.950",0.844124700239808
"power_e0.15_t_0.950",0.60431654676259
"se_e0.15_t_0.950",NA
"age_e0.15_t_0.950",NA
"sex2_e0.15_t_0.950",NA
"HR_e0.20_t_0.950",0.768971159872032
"MSE_e0.20_t_0.950",0.0134884110414321
"lower_e0.20_t_0.950",0.609543896463785
"upper_e0.20_t_0.950",0.970243474677553
"CI_width_e0.20_t_0.950",0.360699578213767
"CI_e0.20_t_0.950",0.851318944844125
"power_e0.20_t_0.950",0.616306954436451
"se_e0.20_t_0.950",NA
"age_e0.20_t_0.950",NA
"sex2_e0.20_t_0.950",NA
"HR_e0.25_t_0.950",0.766665182638305
"MSE_e0.25_t_0.950",0.0128337610523744
"lower_e0.25_t_0.950",0.607685692906362
"upper_e0.25_t_0.950",0.967381833262801
"CI_width_e0.25_t_0.950",0.359696140356439
"CI_e0.25_t_0.950",0.853717026378897
"power_e0.25_t_0.950",0.62589928057554
"se_e0.25_t_0.950",NA
"age_e0.25_t_0.950",NA
"sex2_e0.25_t_0.950",NA
"HR_e0.30_t_0.950",0.764342306749189
"MSE_e0.30_t_0.950",0.0122101293725079
"lower_e0.30_t_0.950",0.605812909619379
"upper_e0.30_t_0.950",0.964500706431491
"CI_width_e0.30_t_0.950",0.358687796812111
"CI_e0.30_t_0.950",0.863309352517986
"power_e0.30_t_0.950",0.635491606714628
"se_e0.30_t_0.950",NA
"age_e0.30_t_0.950",NA
"sex2_e0.30_t_0.950",NA
"HR_e0.35_t_0.950",0.762001786085959
"MSE_e0.35_t_0.950",0.0116181803958754
"lower_e0.35_t_0.950",0.603924906950207
"upper_e0.35_t_0.950",0.961599227604875
"CI_width_e0.35_t_0.950",0.357674320654668
"CI_e0.35_t_0.950",0.877697841726619
"power_e0.35_t_0.950",0.642685851318945
"se_e0.35_t_0.950",NA
"age_e0.35_t_0.950",NA
"sex2_e0.35_t_0.950",NA
"HR_e0.40_t_0.950",0.75964282089195
"MSE_e0.40_t_0.950",0.011058629979727
"lower_e0.40_t_0.950",0.602020998382654
"upper_e0.40_t_0.950",0.958676469326769
"CI_width_e0.40_t_0.950",0.356655470944114
"CI_e0.40_t_0.950",0.884892086330935
"power_e0.40_t_0.950",0.657074340527578
"se_e0.40_t_0.950",NA
"age_e0.40_t_0.950",NA
"sex2_e0.40_t_0.950",NA
"HR_e0.15_t_0.925",0.798228385785286
"MSE_e0.15_t_0.925",0.0183970145774424
