"","x"
"HR_a0",0.731179186304601
"MSE_a0",0.00795378391982245
"lower_a0",0.584127407972838
"upper_a0",0.915255468653682
"CI_width_a0",0.331128060680844
"CI_a0",0.92326139088729
"power_a0",0.786570743405276
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.741536029998636
"MSE_0",0.00937306385083391
"lower_0",0.581902936205994
"upper_0",0.944963414544386
"CI_width_0",0.363060478338393
"CI_0",0.935251798561151
"power_0",0.685851318944844
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.74173355221091
"MSE_0.25",0.00828590905771448
"lower_0.25",0.587562615490039
"upper_0.25",0.936360241167923
"CI_width_0.25",0.348797625677884
"CI_0.25",0.940047961630695
"power_0.25",0.724220623501199
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.741903649171783
"MSE_0.5",0.00779239415331726
"lower_0.5",0.592102676514981
"upper_0.5",0.929608120575328
"CI_width_0.5",0.337505444060347
"CI_0.5",0.935251798561151
"power_0.5",0.745803357314149
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.742024662291463
"MSE_0.75",0.00760722295845835
"lower_0.75",0.595830065579284
"upper_0.75",0.924095471270299
"CI_width_0.75",0.328265405691016
"CI_0.75",0.937649880095923
"power_0.75",0.772182254196643
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.742093375402201
"MSE_1",0.00759136859807201
"lower_1",0.598946081684088
"upper_1",0.919459314468392
"CI_width_1",0.320513232784304
"CI_1",0.928057553956835
"power_1",0.779376498800959
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.748007705815446
"MSE_iptw",0.0101468170000211
"lower_iptw",0.585525434844031
"upper_iptw",0.955805533891937
"CI_width_iptw",0.370280099047907
"CI_iptw",0.935251798561151
"power_iptw",0.652278177458034
"se_iptw",NA
"age_iptw",0.00988891960422607
"sex2_iptw",0.203061794113982
"HR_cox",0.740824309012285
"MSE_cox",0.00961568672291239
"lower_cox",0.579808779315459
"upper_cox",0.946560075738752
"CI_width_cox",0.366751296423293
"CI_cox",0.94484412470024
"power_cox",0.685851318944844
"se_cox",NA
"age_cox",0.00908124021887555
"sex2_cox",0.241386203758464
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.721328114945203
"MSE_a0_v1",0.00789565722596859
"lower_a0_v1",0.577470196103612
"upper_a0_v1",0.90102913247096
"CI_width_a0_v1",0.323558936367348
"CI_a0_v1",0.921822541966427
"power_a0_v1",0.817505995203837
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.114607944555788
"a0_logHR",-0.320461876857053
"bias_a0",NA
"scale",-0.366204096222703
"mean_a0",0.494658718858668
"a0_wt_ecog0",0.493325693013288
"a0_wt_ecog1",0.493789621178685
"a0_wt_ecogNA",0.495888009928234
"a0_wt_int1",0.495885850359712
"a0_wt_int2",0.49136332644436
"a0_mean_q0.1",0.114023117505995
"a0_wt_int1_q0.1",0.124620628297362
"a0_wt_int2_q0.1",0.108444745803357
"a0_mean_q0.25",0.261075131894484
"a0_wt_int1_q0.25",0.271528315347722
"a0_wt_int2_q0.25",0.246848549160671
"a0_mean_q0.5",0.492202541966427
"a0_wt_int1_q0.5",0.493722757793765
"a0_wt_int2_q0.5",0.487810023980815
"a0_mean_q0.75",0.725073117505995
"a0_wt_int1_q0.75",0.716559064748201
"a0_wt_int2_q0.75",0.732699784172662
"a0_mean_q0.9",0.883001206235012
"a0_wt_int1_q0.9",0.875994779376499
"a0_wt_int2_q0.9",0.878900652278177
"a0_wts_0_1",0.494411858513189
"a0_wts_1_1",0.494778755395683
"a0_wts_2_1",0.496611733967665
"a0_wts_0_2",NA
"a0_wts_1_2",0.488588653703267
"a0_wts_2_2",0.493252808892472
"nu_trt",200
"nu_ctrl",100
"nu_h",54.7937649880096
"T1E",0
"a0_wt_obs",0.509205048991452
"a0_wt_cen",0.481514669425388
"HR_e0.15_t_0.975",0.739210683797862
"MSE_e0.15_t_0.975",0.00838832505868537
"lower_e0.15_t_0.975",0.586369904301258
"upper_e0.15_t_0.975",0.931949361824523
"CI_width_e0.15_t_0.975",0.345579457523265
"CI_e0.15_t_0.975",0.935251798561151
"power_e0.15_t_0.975",0.741007194244604
"se_e0.15_t_0.975",NA
"age_e0.15_t_0.975",NA
"sex2_e0.15_t_0.975",NA
"HR_e0.20_t_0.975",0.738859703792541
"MSE_e0.20_t_0.975",0.00838033704443236
"lower_e0.20_t_0.975",0.586116861184414
"upper_e0.20_t_0.975",0.931467073147998
"CI_width_e0.20_t_0.975",0.345350211963585
"CI_e0.20_t_0.975",0.935251798561151
"power_e0.20_t_0.975",0.741007194244604
"se_e0.20_t_0.975",NA
"age_e0.20_t_0.975",NA
"sex2_e0.20_t_0.975",NA
"HR_e0.25_t_0.975",0.738509613228627
"MSE_e0.25_t_0.975",0.00837329832493307
"lower_e0.25_t_0.975",0.585864360138617
"upper_e0.25_t_0.975",0.930986170969019
"CI_width_e0.25_t_0.975",0.345121810830403
"CI_e0.25_t_0.975",0.937649880095923
"power_e0.25_t_0.975",0.741007194244604
"se_e0.25_t_0.975",NA
"age_e0.25_t_0.975",NA
"sex2_e0.25_t_0.975",NA
"HR_e0.30_t_0.975",0.738160403627765
"MSE_e0.30_t_0.975",0.00836720232000612
"lower_e0.30_t_0.975",0.585612395206296
"upper_e0.30_t_0.975",0.930506643261041
"CI_width_e0.30_t_0.975",0.344894248054745
"CI_e0.30_t_0.975",0.937649880095923
"power_e0.30_t_0.975",0.741007194244604
"se_e0.30_t_0.975",NA
"age_e0.30_t_0.975",NA
"sex2_e0.30_t_0.975",NA
"HR_e0.35_t_0.975",0.73781206654359
"MSE_e0.35_t_0.975",0.00836204256388345
"lower_e0.35_t_0.975",0.585360960443841
"upper_e0.35_t_0.975",0.930028478057524
"CI_width_e0.35_t_0.975",0.344667517613683
"CI_e0.35_t_0.975",0.937649880095923
"power_e0.35_t_0.975",0.743405275779377
"se_e0.35_t_0.975",NA
"age_e0.35_t_0.975",NA
"sex2_e0.35_t_0.975",NA
"HR_e0.40_t_0.975",0.737464593560531
"MSE_e0.40_t_0.975",0.00835781270429269
"lower_e0.40_t_0.975",0.585110049920615
"upper_e0.40_t_0.975",0.92955166345046
"CI_width_e0.40_t_0.975",0.344441613529845
"CI_e0.40_t_0.975",0.937649880095923
"power_e0.40_t_0.975",0.743405275779377
"se_e0.40_t_0.975",NA
"age_e0.40_t_0.975",NA
"sex2_e0.40_t_0.975",NA
"HR_e0.15_t_0.950",0.738808133870922
"MSE_e0.15_t_0.950",0.00815748579006974
"lower_e0.15_t_0.950",0.587724398064965
"upper_e0.15_t_0.950",0.928771510825458
"CI_width_e0.15_t_0.950",0.341047112760494
"CI_e0.15_t_0.950",0.935251798561151
"power_e0.15_t_0.950",0.750599520383693
"se_e0.15_t_0.950",NA
"age_e0.15_t_0.950",NA
"sex2_e0.15_t_0.950",NA
"HR_e0.20_t_0.950",0.738388257670166
"MSE_e0.20_t_0.950",0.00814951304131773
"lower_e0.20_t_0.950",0.587419581827556
"upper_e0.20_t_0.950",0.928197870313923
"CI_width_e0.20_t_0.950",0.340778288486367
"CI_e0.20_t_0.950",0.935251798561151
"power_e0.20_t_0.950",0.750599520383693
"se_e0.20_t_0.950",NA
"age_e0.20_t_0.950",NA
"sex2_e0.20_t_0.950",NA
"HR_e0.25_t_0.950",0.737969349032457
"MSE_e0.25_t_0.950",0.00814268478969825
"lower_e0.25_t_0.950",0.587115344490192
"upper_e0.25_t_0.950",0.927625755209757
"CI_width_e0.25_t_0.950",0.340510410719565
"CI_e0.25_t_0.950",0.935251798561151
"power_e0.25_t_0.950",0.755395683453237
"se_e0.25_t_0.950",NA
"age_e0.25_t_0.950",NA
"sex2_e0.25_t_0.950",NA
"HR_e0.30_t_0.950",0.737551398431915
"MSE_e0.30_t_0.950",0.0081369937416869
"lower_e0.30_t_0.950",0.586811679308779
"upper_e0.30_t_0.950",0.927055152083337
"CI_width_e0.30_t_0.950",0.340243472774558
"CI_e0.30_t_0.950",0.935251798561151
"power_e0.30_t_0.950",0.755395683453237
"se_e0.30_t_0.950",NA
"age_e0.30_t_0.950",NA
"sex2_e0.30_t_0.950",NA
"HR_e0.35_t_0.950",0.737134396375273
"MSE_e0.35_t_0.950",0.00813243273282632
"lower_e0.35_t_0.950",0.586508579552885
"upper_e0.35_t_0.950",0.926486047567243
"CI_width_e0.35_t_0.950",0.339977468014358
