"","x"
"HR_a0",0.937182022275447
"MSE_a0",0.0174428116169437
"lower_a0",0.75084265846836
"upper_a0",1.16977057432263
"CI_width_a0",0.418927915854269
"CI_a0",0.887290167865707
"power_a0",0.103117505995204
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.996643009804297
"MSE_0",0.0168094372973734
"lower_0",0.782735203944834
"upper_0",1.26901018637602
"CI_width_0",0.486274982431187
"CI_0",0.94484412470024
"power_0",0.0311750599520384
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.956248248924291
"MSE_0.25",0.0159092922993102
"lower_0.25",0.759400642308861
"upper_0.25",1.2041242818743
"CI_width_0.25",0.444723639565442
"CI_0.25",0.92326139088729
"power_0.25",0.0671462829736211
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.924440527389379
"MSE_0.5",0.0180762151439388
"lower_0.5",0.740429718744671
"upper_0.5",1.15418572125765
"CI_width_0.5",0.413756002512981
"CI_0.5",0.86810551558753
"power_0.5",0.124700239808153
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.898320561595007
"MSE_0.75",0.0216741109825077
"lower_0.75",0.724400749609393
"upper_0.75",1.11400203982965
"CI_width_0.75",0.389601290220259
"CI_0.75",0.810551558752998
"power_0.75",0.184652278177458
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.876214092974403
"MSE_1",0.0259587900385743
"lower_1",0.710492491482059
"upper_1",1.08059680942868
"CI_width_1",0.370104317946626
"CI_1",0.71462829736211
"power_1",0.28537170263789
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.785555378676941
"MSE_iptw",0.0546250094089316
"lower_iptw",0.630144506375613
"upper_iptw",0.979379030517856
"CI_width_iptw",0.349234524142243
"CI_iptw",0.400479616306954
"power_iptw",0.599520383693046
"se_iptw",NA
"age_iptw",0.00848269354749885
"sex2_iptw",0.230109513663011
"HR_cox",0.996950629944117
"MSE_cox",0.0172966367469028
"lower_cox",0.781664700765192
"upper_cox",1.27153451453187
"CI_width_cox",0.489869813766683
"CI_cox",0.94484412470024
"power_cox",0.0335731414868106
"se_cox",NA
"age_cox",0.00901111769888579
"sex2_cox",0.231742159465858
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.923978501403482
"MSE_a0_v1",0.0191095367347865
"lower_a0_v1",0.74194003294844
"upper_a0_v1",1.15068666195081
"CI_width_a0_v1",0.408746629002372
"CI_a0_v1",0.855395683453237
"power_a0_v1",0.13621103117506
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.113114142612282
"a0_logHR",-0.0724009631007175
"bias_a0",NA
"scale",0.915510240556758
"mean_a0",0.481515757031648
"a0_wt_ecog0",0.488133723688715
"a0_wt_ecog1",0.482749177613399
"a0_wt_ecogNA",0.480911473137787
"a0_wt_int1",0.496791760191847
"a0_wt_int2",0.443901880239416
"a0_mean_q0.1",0.101918194244604
"a0_wt_int1_q0.1",0.124880004796163
"a0_wt_int2_q0.1",0.0812186306954436
"a0_mean_q0.25",0.243485419664269
"a0_wt_int1_q0.25",0.272556804556355
"a0_wt_int2_q0.25",0.194069184652278
"a0_mean_q0.5",0.475550683453237
"a0_wt_int1_q0.5",0.495511918465228
"a0_wt_int2_q0.5",0.41663809352518
"a0_mean_q0.75",0.711670389688249
"a0_wt_int1_q0.75",0.716015029976019
"a0_wt_int2_q0.75",0.679915791366906
"a0_mean_q0.9",0.876797055155875
"a0_wt_int1_q0.9",0.877103491606715
"a0_wt_int2_q0.9",0.849906587529976
"a0_wts_0_1",0.50319823441247
"a0_wts_1_1",0.498831085531575
"a0_wts_2_1",0.494978348031252
"a0_wts_0_2",NA
"a0_wts_1_2",0.442958283098883
"a0_wts_2_2",0.4458358607672
"nu_trt",200
"nu_ctrl",100
"nu_h",63.4556354916067
"T1E",1
"a0_wt_obs",0.487180639350935
"a0_wt_cen",0.475359805281913
"HR_e0.15_t_0.975",0.967384180019749
"MSE_e0.15_t_0.975",0.0169579295044957
