"","x"
"HR_a0",0.718529633208759
"MSE_a0",0.00678936272377439
"lower_a0",0.573876335866522
"upper_a0",0.899650371776675
"CI_width_a0",0.325774035910153
"CI_a0",0.961630695443645
"power_a0",0.841726618705036
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.727558890406412
"MSE_0",0.00785978953350065
"lower_0",0.570929137107699
"upper_0",0.927161258919593
"CI_width_0",0.356232121811894
"CI_0",0.954436450839328
"power_0",0.738609112709832
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.728233744138639
"MSE_0.25",0.00689336739424572
"lower_0.25",0.576831739189306
"upper_0.25",0.919377952808506
"CI_width_0.25",0.3425462136192
"CI_0.25",0.959232613908873
"power_0.25",0.79136690647482
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.728633858239986
"MSE_0.5",0.00645462630429234
"lower_0.5",0.581442739254352
"upper_0.5",0.91309106860249
"CI_width_0.5",0.331648329348137
"CI_0.5",0.961630695443645
"power_0.5",0.805755395683453
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.728837717101959
"MSE_0.75",0.00629408597351994
"lower_0.75",0.585140934746369
"upper_0.75",0.90782933916332
"CI_width_0.75",0.322688404416951
"CI_0.75",0.954436450839328
"power_0.75",0.829736211031175
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.728898420250425
"MSE_1",0.00628892040131653
"lower_1",0.588167856427112
"upper_1",0.903308911663579
"CI_width_1",0.315141055236467
"CI_1",0.954436450839328
"power_1",0.832134292565947
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.72446159112383
"MSE_iptw",0.00862215715494342
"lower_iptw",0.568204539158522
"upper_iptw",0.923891454903185
"CI_width_iptw",0.355686915744663
"CI_iptw",0.937649880095923
"power_iptw",0.750599520383693
"se_iptw",NA
"age_iptw",0.00666156358066493
"sex2_iptw",0.304727948503121
"HR_cox",0.727166461679386
"MSE_cox",0.00810925208572641
"lower_cox",0.569105244941145
"upper_cox",0.929132592836776
"CI_width_cox",0.360027347895631
"CI_cox",0.954436450839328
"power_cox",0.741007194244604
"se_cox",NA
"age_cox",0.00898963986102136
"sex2_cox",0.236334943890812
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.708693342363882
"MSE_a0_v1",0.00706811857988537
"lower_a0_v1",0.567229024299569
"upper_a0_v1",0.885444630008675
"CI_width_a0_v1",0.318215605709106
"CI_a0_v1",0.948201438848921
"power_a0_v1",0.880335731414868
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.114735475114936
"a0_logHR",-0.336891921890101
"bias_a0",NA
"scale",0.549306144334055
"mean_a0",0.4922148825115
"a0_wt_ecog0",0.498045498676151
"a0_wt_ecog1",0.493082852070252
"a0_wt_ecogNA",0.491832423494708
"a0_wt_int1",0.497260134532374
"a0_wt_int2",0.479292295602633
"a0_mean_q0.1",0.110997863309353
"a0_wt_int1_q0.1",0.125152400479616
"a0_wt_int2_q0.1",0.100206705035971
"a0_mean_q0.25",0.25832682853717
"a0_wt_int1_q0.25",0.273871336930456
"a0_wt_int2_q0.25",0.234780389688249
