"","x"
"HR_a0",0.737666454266965
"MSE_a0",0.00739043252280494
"lower_a0",0.588724356092332
"upper_a0",0.924294490150838
"CI_width_a0",0.335570134058506
"CI_a0",0.940047961630695
"power_a0",0.776978417266187
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.730636364083654
"MSE_0",0.00829980826318362
"lower_0",0.573315258333901
"upper_0",0.931130112980221
"CI_width_0",0.35781485464632
"CI_0",0.947242206235012
"power_0",0.741007194244604
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.74517114251282
"MSE_0.25",0.00770000922940132
"lower_0.25",0.589940509451416
"upper_0.25",0.941250550755708
"CI_width_0.25",0.351310041304292
"CI_0.25",0.959232613908873
"power_0.25",0.721822541966427
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.756959803071355
"MSE_0.5",0.00789761457217797
"lower_0.5",0.603565574427679
"upper_0.5",0.949342814003436
"CI_width_0.5",0.345777239575757
"CI_0.5",0.949640287769784
"power_0.5",0.700239808153477
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.766798281210445
"MSE_0.75",0.00851205620553451
"lower_0.75",0.615030929475734
"upper_0.75",0.956021637381024
"CI_width_0.75",0.34099070790529
"CI_0.75",0.930455635491607
"power_0.75",0.671462829736211
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.775185641580236
"MSE_1",0.00934862473571815
"lower_1",0.624871575548555
"upper_1",0.961664414452607
"CI_width_1",0.336792838904052
"CI_1",0.920863309352518
"power_1",0.673860911270983
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.811705425890813
"MSE_iptw",0.0181452734938204
"lower_iptw",0.631624768373807
"upper_iptw",1.04338631100404
"CI_width_iptw",0.411761542630235
"CI_iptw",0.875299760191847
"power_iptw",0.424460431654676
"se_iptw",NA
"age_iptw",0.0086296014683055
"sex2_iptw",0.217957631384442
"HR_cox",0.729756200219325
"MSE_cox",0.00850937214119588
"lower_cox",0.57113936842359
"upper_cox",0.932430151313597
"CI_width_cox",0.361290782890007
"CI_cox",0.949640287769784
"power_cox",0.738609112709832
"se_cox",NA
"age_cox",0.00897310015837844
"sex2_cox",0.226908616439786
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.727320769625159
"MSE_a0_v1",0.00725293820686865
"lower_a0_v1",0.58172728492411
"upper_a0_v1",0.909358627334773
"CI_width_a0_v1",0.327631342410664
"CI_a0_v1",0.941247002398082
"power_a0_v1",0.815347721822542
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.115113507353984
"a0_logHR",-0.310904185448915
"bias_a0",NA
"scale",-0.366204096222703
"mean_a0",0.494126351574336
"a0_wt_ecog0",0.503201560161528
"a0_wt_ecog1",0.497317443766846
"a0_wt_ecogNA",0.492150329847771
"a0_wt_int1",0.494619090647482
"a0_wt_int2",0.492172701562111
"a0_mean_q0.1",0.113074014388489
"a0_wt_int1_q0.1",0.121346724220624
"a0_wt_int2_q0.1",0.112017724220624
"a0_mean_q0.25",0.260392751798561
"a0_wt_int1_q0.25",0.269076193045564
"a0_wt_int2_q0.25",0.25121095323741
"a0_mean_q0.5",0.490515179856115
"a0_wt_int1_q0.5",0.491385743405276
"a0_wt_int2_q0.5",0.489129748201439
"a0_mean_q0.75",0.725377709832134
"a0_wt_int1_q0.75",0.71656309352518
"a0_wt_int2_q0.75",0.731480725419664
"a0_mean_q0.9",0.883403014388489
"a0_wt_int1_q0.9",0.877370647482014
"a0_wt_int2_q0.9",0.876780419664269
"a0_wts_0_1",0.501029235611511
"a0_wts_1_1",0.497945633093525
"a0_wts_2_1",0.492182357855651
"a0_wts_0_2",NA
"a0_wts_1_2",0.492805878720678
"a0_wts_2_2",0.490717363405356
"nu_trt",200
"nu_ctrl",100
"nu_h",51.2446043165468
"T1E",0
"a0_wt_obs",0.509242233033912
"a0_wt_cen",0.481789889043377
"HR_e0.15_t_0.975",0.742329168939352
"MSE_e0.15_t_0.975",0.00773312338169706
"lower_e0.15_t_0.975",0.588415291364081
"upper_e0.15_t_0.975",0.936554996717709
"CI_width_e0.15_t_0.975",0.348139705353628
"CI_e0.15_t_0.975",0.956834532374101
"power_e0.15_t_0.975",0.731414868105516
"se_e0.15_t_0.975",NA
"age_e0.15_t_0.975",NA
"sex2_e0.15_t_0.975",NA
"HR_e0.20_t_0.975",0.741763733444323
"MSE_e0.20_t_0.975",0.00771390595569332
"lower_e0.20_t_0.975",0.587990302202463
"upper_e0.20_t_0.975",0.935805148529295
"CI_width_e0.20_t_0.975",0.347814846326831
"CI_e0.20_t_0.975",0.956834532374101
"power_e0.20_t_0.975",0.733812949640288
"se_e0.20_t_0.975",NA
"age_e0.20_t_0.975",NA
"sex2_e0.20_t_0.975",NA
"HR_e0.25_t_0.975",0.74119941654483
"MSE_e0.25_t_0.975",0.00769624741040736
"lower_e0.25_t_0.975",0.587566000323902
"upper_e0.25_t_0.975",0.935057033236222
"CI_width_e0.25_t_0.975",0.347491032912321
"CI_e0.25_t_0.975",0.952038369304556
"power_e0.25_t_0.975",0.73621103117506
"se_e0.25_t_0.975",NA
"age_e0.25_t_0.975",NA
"sex2_e0.25_t_0.975",NA
"HR_e0.30_t_0.975",0.740636206351332
"MSE_e0.30_t_0.975",0.00768013769561077
"lower_e0.30_t_0.975",0.587142377180608
"upper_e0.30_t_0.975",0.934310634310524
"CI_width_e0.30_t_0.975",0.347168257129916
"CI_e0.30_t_0.975",0.952038369304556
"power_e0.30_t_0.975",0.738609112709832
"se_e0.30_t_0.975",NA
"age_e0.30_t_0.975",NA
"sex2_e0.30_t_0.975",NA
"HR_e0.35_t_0.975",0.740074091014587
"MSE_e0.35_t_0.975",0.0076655669441614
"lower_e0.35_t_0.975",0.586719424242333
"upper_e0.35_t_0.975",0.933565935299805
"CI_width_e0.35_t_0.975",0.346846511057472
"CI_e0.35_t_0.975",0.952038369304556
"power_e0.35_t_0.975",0.738609112709832
"se_e0.35_t_0.975",NA
"age_e0.35_t_0.975",NA
"sex2_e0.35_t_0.975",NA
"HR_e0.40_t_0.975",0.739513058724104
"MSE_e0.40_t_0.975",0.00765252547049804
"lower_e0.40_t_0.975",0.586297132995122
"upper_e0.40_t_0.975",0.932822919825278
"CI_width_e0.40_t_0.975",0.346525786830157
"CI_e0.40_t_0.975",0.952038369304556
"power_e0.40_t_0.975",0.738609112709832
"se_e0.40_t_0.975",NA
"age_e0.40_t_0.975",NA
"sex2_e0.40_t_0.975",NA
"HR_e0.15_t_0.950",0.747837364991783
"MSE_e0.15_t_0.950",0.00765096835201567
"lower_e0.15_t_0.950",0.594573720915847
"upper_e0.15_t_0.950",0.940641683853211
"CI_width_e0.15_t_0.950",0.346067962937364
"CI_e0.15_t_0.950",0.954436450839328
"power_e0.15_t_0.950",0.726618705035971
"se_e0.15_t_0.950",NA
"age_e0.15_t_0.950",NA
"sex2_e0.15_t_0.950",NA
"HR_e0.20_t_0.950",0.747076750370649
"MSE_e0.20_t_0.950",0.00762187463562319
"lower_e0.20_t_0.950",0.593996366276197
"upper_e0.20_t_0.950",0.939641941190735
"CI_width_e0.20_t_0.950",0.345645574914538
"CI_e0.20_t_0.950",0.952038369304556
"power_e0.20_t_0.950",0.729016786570743
"se_e0.20_t_0.950",NA
"age_e0.20_t_0.950",NA
"sex2_e0.20_t_0.950",NA
"HR_e0.25_t_0.950",0.746317303139153
"MSE_e0.25_t_0.950",0.00759491903106854
"lower_e0.25_t_0.950",0.593419671130873
"upper_e0.25_t_0.950",0.938644098908805
"CI_width_e0.25_t_0.950",0.345224427777931
"CI_e0.25_t_0.950",0.949640287769784
"power_e0.25_t_0.950",0.731414868105516
"se_e0.25_t_0.950",NA
"age_e0.25_t_0.950",NA
"sex2_e0.25_t_0.950",NA
"HR_e0.30_t_0.950",0.74555900806843
"MSE_e0.30_t_0.950",0.00757009038268011
"lower_e0.30_t_0.950",0.592843642951388
"upper_e0.30_t_0.950",0.937648106541239
"CI_width_e0.30_t_0.950",0.344804463589851
"CI_e0.30_t_0.950",0.949640287769784
"power_e0.30_t_0.950",0.73621103117506
"se_e0.30_t_0.950",NA
"age_e0.30_t_0.950",NA
"sex2_e0.30_t_0.950",NA
"HR_e0.35_t_0.950",0.744801849941705
"MSE_e0.35_t_0.950",0.007547377767529
"lower_e0.35_t_0.950",0.592268270467633
"upper_e0.35_t_0.950",0.936653943482181
"CI_width_e0.35_t_0.950",0.344385673014548
"CI_e0.35_t_0.950",0.949640287769784
"power_e0.35_t_0.950",0.73621103117506
"se_e0.35_t_0.950",NA
"age_e0.35_t_0.950",NA
"sex2_e0.35_t_0.950",NA
"HR_e0.40_t_0.950",0.744045813553302
"MSE_e0.40_t_0.950",0.00752677049499314
"lower_e0.40_t_0.950",0.591693542399293
"upper_e0.40_t_0.950",0.935661589171961
"CI_width_e0.40_t_0.950",0.343968046772668
"CI_e0.40_t_0.950",0.952038369304556
"power_e0.40_t_0.950",0.73621103117506
"se_e0.40_t_0.950",NA
"age_e0.40_t_0.950",NA
"sex2_e0.40_t_0.950",NA
"HR_e0.15_t_0.925",0.751480275522609
"MSE_e0.15_t_0.925",0.00766236756820132
"lower_e0.15_t_0.925",0.59855343102486
"upper_e0.15_t_0.925",0.943496892810905
"CI_width_e0.15_t_0.925",0.344943461786045
"CI_e0.15_t_0.925",0.952038369304556
"power_e0.15_t_0.925",0.724220623501199
"se_e0.15_t_0.925",NA
"age_e0.15_t_0.925",NA
"sex2_e0.15_t_0.925",NA
"HR_e0.20_t_0.925",0.750592733826388
"MSE_e0.20_t_0.925",0.0076251127928396
"lower_e0.20_t_0.925",0.597875683240846
"upper_e0.20_t_0.925",0.942336713972042
"CI_width_e0.20_t_0.925",0.344461030731197
"CI_e0.20_t_0.925",0.952038369304556
"power_e0.20_t_0.925",0.726618705035971
"se_e0.20_t_0.925",NA
"age_e0.20_t_0.925",NA
"sex2_e0.20_t_0.925",NA
"HR_e0.25_t_0.925",0.749706354418804
"MSE_e0.25_t_0.925",0.00759046358995129
"lower_e0.25_t_0.925",0.597198579476355
"upper_e0.25_t_0.925",0.941178447235442
"CI_width_e0.25_t_0.925",0.343979867759087
"CI_e0.25_t_0.925",0.949640287769784
"power_e0.25_t_0.925",0.731414868105516
"se_e0.25_t_0.925",NA
"age_e0.25_t_0.925",NA
"sex2_e0.25_t_0.925",NA
"HR_e0.30_t_0.925",0.748821119642304
"MSE_e0.30_t_0.925",0.00755840833309102
"lower_e0.30_t_0.925",0.596522106461807
"upper_e0.30_t_0.925",0.940022069007918
"CI_width_e0.30_t_0.925",0.343499962546112
"CI_e0.30_t_0.925",0.949640287769784
"power_e0.30_t_0.925",0.733812949640288
"se_e0.30_t_0.925",NA
"age_e0.30_t_0.925",NA
"sex2_e0.30_t_0.925",NA
"HR_e0.35_t_0.925",0.747937011828853
"MSE_e0.35_t_0.925",0.00752893566850675
"lower_e0.35_t_0.925",0.595846250897017
"upper_e0.35_t_0.925",0.93886755572066
"CI_width_e0.35_t_0.925",0.343021304823643
"CI_e0.35_t_0.925",0.949640287769784
"power_e0.35_t_0.925",0.73621103117506
"se_e0.35_t_0.925",NA
"age_e0.35_t_0.925",NA
"sex2_e0.35_t_0.925",NA
"HR_e0.40_t_0.925",0.747054013296744
"MSE_e0.40_t_0.925",0.0075020345145272
"lower_e0.40_t_0.925",0.59517099944841
"upper_e0.40_t_0.925",0.93771488382559
"CI_width_e0.40_t_0.925",0.34254388437718
"CI_e0.40_t_0.925",0.952038369304556
"power_e0.40_t_0.925",0.73621103117506
"se_e0.40_t_0.925",NA
"age_e0.40_t_0.925",NA
"sex2_e0.40_t_0.925",NA
"HR_e0.15_t_0.900",0.753327720786016
"MSE_e0.15_t_0.900",0.00768493503902965
"lower_e0.15_t_0.900",0.600561968308604
"upper_e0.15_t_0.900",0.944960154052309
"CI_width_e0.15_t_0.900",0.344398185743705
"CI_e0.15_t_0.900",0.952038369304556
"power_e0.15_t_0.900",0.721822541966427
"se_e0.15_t_0.900",NA
"age_e0.15_t_0.900",NA
"sex2_e0.15_t_0.900",NA
"HR_e0.20_t_0.900",0.752378038498756
"MSE_e0.20_t_0.900",0.00764402968441034
"lower_e0.20_t_0.900",0.599834368366977
"upper_e0.20_t_0.900",0.943722523024639
"CI_width_e0.20_t_0.900",0.343888154657663
"CI_e0.20_t_0.900",0.952038369304556
"power_e0.20_t_0.900",0.724220623501199
"se_e0.20_t_0.900",NA
"age_e0.20_t_0.900",NA
"sex2_e0.20_t_0.900",NA
"HR_e0.25_t_0.900",0.751429468941537
"MSE_e0.25_t_0.900",0.00760594972064235
"lower_e0.25_t_0.900",0.599107362666141
"upper_e0.25_t_0.900",0.942486758301518
"CI_width_e0.25_t_0.900",0.343379395635378
"CI_e0.25_t_0.900",0.949640287769784
"power_e0.25_t_0.900",0.729016786570743
"se_e0.25_t_0.900",NA
"age_e0.25_t_0.900",NA
"sex2_e0.25_t_0.900",NA
"HR_e0.30_t_0.900",0.750481993288967
"MSE_e0.30_t_0.900",0.00757068389461774
"lower_e0.30_t_0.900",0.59838093694443
"upper_e0.30_t_0.900",0.941252834920511
"CI_width_e0.30_t_0.900",0.342871897976082
"CI_e0.30_t_0.900",0.949640287769784
"power_e0.30_t_0.900",0.731414868105516
"se_e0.30_t_0.900",NA
"age_e0.30_t_0.900",NA
"sex2_e0.30_t_0.900",NA
"HR_e0.35_t_0.900",0.749535592685839
"MSE_e0.35_t_0.900",0.00753822124724522
"lower_e0.35_t_0.900",0.597655076892509
"upper_e0.35_t_0.900",0.940020727921948
"CI_width_e0.35_t_0.900",0.342365651029439
"CI_e0.35_t_0.900",0.949640287769784
"power_e0.35_t_0.900",0.733812949640288
"se_e0.35_t_0.900",NA
"age_e0.35_t_0.900",NA
"sex2_e0.35_t_0.900",NA
"HR_e0.40_t_0.900",0.748590248243251
"MSE_e0.40_t_0.900",0.00750855111337267
"lower_e0.40_t_0.900",0.596929768149967
"upper_e0.40_t_0.900",0.938790412344556
"CI_width_e0.40_t_0.900",0.341860644194589
"CI_e0.40_t_0.900",0.952038369304556
"power_e0.40_t_0.900",0.733812949640288
"se_e0.40_t_0.900",NA
"age_e0.40_t_0.900",NA
"sex2_e0.40_t_0.900",NA
"HR_e0.15_t_0.000",0.75404024027882
"MSE_e0.15_t_0.000",0.00774811819639591
"lower_e0.15_t_0.000",0.601326533919962
"upper_e0.15_t_0.000",0.945541434171417
"CI_width_e0.15_t_0.000",0.344214900251455
"CI_e0.15_t_0.000",0.949640287769784
"power_e0.15_t_0.000",0.721822541966427
"se_e0.15_t_0.000",NA
"age_e0.15_t_0.000",NA
"sex2_e0.15_t_0.000",NA
"HR_e0.20_t_0.000",0.753069265587568
"MSE_e0.20_t_0.000",0.00770415412843387
"lower_e0.20_t_0.000",0.600581348628544
"upper_e0.20_t_0.000",0.944278052016958
"CI_width_e0.20_t_0.000",0.343696703388414
"CI_e0.20_t_0.000",0.949640287769784
"power_e0.20_t_0.000",0.724220623501199
"se_e0.20_t_0.000",NA
"age_e0.20_t_0.000",NA
"sex2_e0.20_t_0.000",NA
"HR_e0.25_t_0.000",0.752099365109969
"MSE_e0.25_t_0.000",0.00766310504260309
"lower_e0.25_t_0.000",0.59983672319292
"upper_e0.25_t_0.000",0.943016493790624
"CI_width_e0.25_t_0.000",0.343179770597704
"CI_e0.25_t_0.000",0.947242206235012
"power_e0.25_t_0.000",0.729016786570743
"se_e0.25_t_0.000",NA
"age_e0.25_t_0.000",NA
"sex2_e0.25_t_0.000",NA
"HR_e0.30_t_0.000",0.751130519451689
"MSE_e0.30_t_0.000",0.00762495996725935
"lower_e0.30_t_0.000",0.599092642857303
"upper_e0.30_t_0.000",0.941756733882119
"CI_width_e0.30_t_0.000",0.342664091024816
"CI_e0.30_t_0.000",0.947242206235012
"power_e0.30_t_0.000",0.731414868105516
"se_e0.30_t_0.000",NA
"age_e0.30_t_0.000",NA
"sex2_e0.30_t_0.000",NA
"HR_e0.35_t_0.000",0.750162709178842
"MSE_e0.35_t_0.000",0.00758970823485834
"lower_e0.35_t_0.000",0.598349092809598
"upper_e0.35_t_0.000",0.940498746673145
"CI_width_e0.35_t_0.000",0.342149653863547
"CI_e0.35_t_0.000",0.947242206235012
"power_e0.35_t_0.000",0.733812949640288
"se_e0.35_t_0.000",NA
"age_e0.35_t_0.000",NA
"sex2_e0.35_t_0.000",NA
"HR_e0.40_t_0.000",0.749195914813849
"MSE_e0.40_t_0.000",0.00755733948212821
"lower_e0.40_t_0.000",0.597606058177757
"upper_e0.40_t_0.000",0.939242506532754
"CI_width_e0.40_t_0.000",0.341636448354997
"CI_e0.40_t_0.000",0.949640287769784
"power_e0.40_t_0.000",0.733812949640288
"se_e0.40_t_0.000",NA
"age_e0.40_t_0.000",NA
"sex2_e0.40_t_0.000",NA
"HR_q1.00_t_0.975",0.740651717802789
"MSE_q1.00_t_0.975",0.00777156713426389
"lower_q1.00_t_0.975",0.587146471008057
"upper_q1.00_t_0.975",0.934343580954511
"CI_width_q1.00_t_0.975",0.347197109946454
"CI_q1.00_t_0.975",0.952038369304556
"power_q1.00_t_0.975",0.733812949640288
"se_q1.00_t_0.975",NA
"age_q1.00_t_0.975",NA
"sex2_q1.00_t_0.975",NA
"HR_q1.25_t_0.975",0.741331189500293
"MSE_q1.25_t_0.975",0.00776605348524922
"lower_q1.25_t_0.975",0.587660738800491
"upper_q1.25_t_0.975",0.935238903842534
"CI_width_q1.25_t_0.975",0.347578165042042
"CI_q1.25_t_0.975",0.954436450839328
"power_q1.25_t_0.975",0.731414868105516
"se_q1.25_t_0.975",NA
"age_q1.25_t_0.975",NA
"sex2_q1.25_t_0.975",NA
"HR_q1.50_t_0.975",0.741783141321182
"MSE_q1.50_t_0.975",0.00776551744430738
"lower_q1.50_t_0.975",0.588002209024512
"upper_q1.50_t_0.975",0.935835380495656
"CI_width_q1.50_t_0.975",0.347833171471144
"CI_q1.50_t_0.975",0.954436450839328
"power_q1.50_t_0.975",0.731414868105516
"se_q1.50_t_0.975",NA
"age_q1.50_t_0.975",NA
"sex2_q1.50_t_0.975",NA
"HR_q2.00_t_0.975",0.742347006692794
"MSE_q2.00_t_0.975",0.00776836443699401
"lower_q2.00_t_0.975",0.588427567128763
"upper_q2.00_t_0.975",0.936580624792041
"CI_width_q2.00_t_0.975",0.348153057663278
"CI_q2.00_t_0.975",0.954436450839328
"power_q2.00_t_0.975",0.731414868105516
"se_q2.00_t_0.975",NA
"age_q2.00_t_0.975",NA
"sex2_q2.00_t_0.975",NA
"HR_q3.00_t_0.975",0.742909763270486
"MSE_q3.00_t_0.975",0.00777510626731457
"lower_q3.00_t_0.975",0.588851349126811
"upper_q3.00_t_0.975",0.937325585249609
"CI_width_q3.00_t_0.975",0.348474236122798
"CI_q3.00_t_0.975",0.956834532374101
"power_q3.00_t_0.975",0.731414868105516
"se_q3.00_t_0.975",NA
"age_q3.00_t_0.975",NA
"sex2_q3.00_t_0.975",NA
"HR_q1.00_t_0.950",0.745585021013221
"MSE_q1.00_t_0.950",0.00768653918802398
"lower_q1.00_t_0.950",0.592819940043885
"upper_q1.00_t_0.950",0.937751344945844
"CI_width_q1.00_t_0.950",0.344931404901959
