"","x"
"HR_a0",0.986412552746473
"MSE_a0",0.0131235958678571
"lower_a0",0.789205380247526
"upper_a0",1.23290472317079
"CI_width_a0",0.443699342923266
"CI_a0",0.952038369304556
"power_a0",0.0287769784172662
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",1.00044031641322
"MSE_0",0.015511296299791
"lower_0",0.785658502165512
"upper_0",1.27394185943106
"CI_width_0",0.488283357265552
"CI_0",0.947242206235012
"power_0",0.0335731414868106
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",1.00158603157825
"MSE_0.25",0.0134048602108719
"lower_0.25",0.794268987273176
"upper_0.25",1.26301998987584
"CI_width_0.25",0.468751002602665
"CI_0.25",0.954436450839328
"power_0.25",0.0239808153477218
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",1.00244174530699
"MSE_0.5",0.0124097405048466
"lower_0.5",0.801120393106346
"upper_0.5",1.25436066130253
"CI_width_0.5",0.45324026819618
"CI_0.5",0.961630695443645
"power_0.5",0.0143884892086331
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",1.00307684657729
"MSE_0.75",0.0120029022560851
"lower_0.75",0.806710427611192
"upper_0.75",1.24724934514204
"CI_width_0.75",0.440538917530845
"CI_0.75",0.952038369304556
"power_0.75",0.0191846522781775
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",1.00354048188463
"MSE_1",0.011924689345755
"lower_1",0.811360009172384
"upper_1",1.24125000592049
"CI_width_1",0.429889996748102
"CI_1",0.942446043165468
"power_1",0.0239808153477218
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",1.00896587990056
"MSE_iptw",0.0176323125733156
"lower_iptw",0.791229206406479
"upper_iptw",1.28685769230128
"CI_width_iptw",0.495628485894803
"CI_iptw",0.932853717026379
"power_iptw",0.0311750599520384
"se_iptw",NA
"age_iptw",0.00957213969902254
"sex2_iptw",0.186741787940632
"HR_cox",1.00001679075491
"MSE_cox",0.0160069389808356
"lower_cox",0.784062503156041
"upper_cox",1.27545530862409
"CI_width_cox",0.491392805468048
"CI_cox",0.940047961630695
"power_cox",0.0407673860911271
"se_cox",NA
"age_cox",0.00927615563957739
"sex2_cox",0.228869705499765
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
