"","x"
"HR_a0",0.711192861926985
"MSE_a0",0.00687381268938424
"lower_a0",0.568644058482243
"upper_a0",0.889480693052065
"CI_width_a0",0.320836634569822
"CI_a0",0.956834532374101
"power_a0",0.84652278177458
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",0.73723143849862
"MSE_0",0.00796173283212274
"lower_0",0.578564251913447
"upper_0",0.939414302457765
"CI_width_0",0.360850050544318
"CI_0",0.959232613908873
"power_0",0.731414868105516
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",0.723959656231489
"MSE_0.25",0.00691175727609634
"lower_0.25",0.573753319607383
"upper_0.25",0.913492238605686
"CI_width_0.25",0.339738918998303
"CI_0.25",0.964028776978417
"power_0.25",0.784172661870504
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",0.713214828479915
"MSE_0.5",0.00660834691961259
"lower_0.5",0.569606388567778
"upper_0.5",0.893033583178836
"CI_width_0.5",0.323427194611057
"CI_0.5",0.964028776978417
"power_0.5",0.84652278177458
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",0.704201048928878
"MSE_0.75",0.00669525317819683
"lower_0.75",0.565927331950366
"upper_0.75",0.876264342742455
"CI_width_0.75",0.310337010792089
"CI_0.75",0.949640287769784
"power_0.75",0.896882494004796
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",0.69644387185943
"MSE_1",0.00699928123004741
"lower_1",0.56260340272958
"upper_1",0.86213013927996
"CI_width_1",0.299526736550381
"CI_1",0.928057553956835
"power_1",0.928057553956835
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",0.661831395455846
"MSE_iptw",0.0113682673677606
"lower_iptw",0.523748963659818
"upper_iptw",0.836448011562704
"CI_width_iptw",0.312699047902886
"CI_iptw",0.844124700239808
"power_iptw",0.940047961630695
"se_iptw",NA
"age_iptw",0.00843609582796832
"sex2_iptw",0.227978283995783
"HR_cox",0.735303385364164
"MSE_cox",0.00819723475549543
"lower_cox",0.575565837662965
"upper_cox",0.939378526327283
"CI_width_cox",0.363812688664318
"CI_cox",0.964028776978417
"power_cox",0.721822541966427
"se_cox",NA
"age_cox",0.00904229690698249
"sex2_cox",0.23218117126562
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.701809617360588
"MSE_a0_v1",0.00728015848415349
"lower_a0_v1",0.562293920571036
"upper_a0_v1",0.875947138237711
"CI_width_a0_v1",0.313653217666675
"CI_a0_v1",0.94052757793765
"power_a0_v1",0.879136690647482
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.114170048061669
"a0_logHR",-0.347139946391088
"bias_a0",NA
"scale",0.366204096222703
"mean_a0",0.495048848443174
"a0_wt_ecog0",0.502121367590443
"a0_wt_ecog1",0.495881849206718
"a0_wt_ecogNA",0.494540923655983
"a0_wt_int1",0.496514746282974
"a0_wt_int2",0.490673202191581
"a0_mean_q0.1",0.114493870503597
"a0_wt_int1_q0.1",0.124298011990408
"a0_wt_int2_q0.1",0.113150474820144
"a0_mean_q0.25",0.262448513189448
"a0_wt_int1_q0.25",0.271707008393285
"a0_wt_int2_q0.25",0.251678836930456
"a0_mean_q0.5",0.49269793764988
"a0_wt_int1_q0.5",0.494816678657074
"a0_wt_int2_q0.5",0.486503141486811
"a0_mean_q0.75",0.724815545563549
"a0_wt_int1_q0.75",0.717303591127098
"a0_wt_int2_q0.75",0.728256306954436
"a0_mean_q0.9",0.882620928057554
"a0_wt_int1_q0.9",0.876572908872902
"a0_wt_int2_q0.9",0.874505748201439
"a0_wts_0_1",0.501443962829736
"a0_wts_1_1",0.496764607513989
"a0_wts_2_1",0.495757817745803
"a0_wts_0_2",NA
"a0_wts_1_2",0.493160101834682
"a0_wts_2_2",0.489330547441863
"nu_trt",200
"nu_ctrl",100
"nu_h",58.2565947242206
"T1E",0
"a0_wt_obs",0.510129564611118
"a0_wt_cen",0.479986562568267
"HR_e0.15_t_0.975",0.720821694613127
"MSE_e0.15_t_0.975",0.0070281499724369
"lower_e0.15_t_0.975",0.5720522010872
"upper_e0.15_t_0.975",0.908339375977934
"CI_width_e0.15_t_0.975",0.336287174890734
"CI_e0.15_t_0.975",0.964028776978417
"power_e0.15_t_0.975",0.810551558752998
"se_e0.15_t_0.975",NA
"age_e0.15_t_0.975",NA
"sex2_e0.15_t_0.975",NA
"HR_e0.20_t_0.975",0.720721045421442
"MSE_e0.20_t_0.975",0.00703737255422067
"lower_e0.20_t_0.975",0.572000618684006
"upper_e0.20_t_0.975",0.908168164078682
"CI_width_e0.20_t_0.975",0.336167545394676
"CI_e0.20_t_0.975",0.959232613908873
"power_e0.20_t_0.975",0.810551558752998
"se_e0.20_t_0.975",NA
"age_e0.20_t_0.975",NA
"sex2_e0.20_t_0.975",NA
"HR_e0.25_t_0.975",0.72062092250267
"MSE_e0.25_t_0.975",0.00704690864263637
"lower_e0.25_t_0.975",0.571949336846038
"upper_e0.25_t_0.975",0.907997808288952
"CI_width_e0.25_t_0.975",0.336048471442914
"CI_e0.25_t_0.975",0.959232613908873
"power_e0.25_t_0.975",0.810551558752998
"se_e0.25_t_0.975",NA
"age_e0.25_t_0.975",NA
"sex2_e0.25_t_0.975",NA
"HR_e0.30_t_0.975",0.720521321983491
"MSE_e0.30_t_0.975",0.00705675586392805
"lower_e0.30_t_0.975",0.57189835316782
"upper_e0.30_t_0.975",0.907828302564473
"CI_width_e0.30_t_0.975",0.335929949396652
"CI_e0.30_t_0.975",0.959232613908873
"power_e0.30_t_0.975",0.810551558752998
"se_e0.30_t_0.975",NA
"age_e0.30_t_0.975",NA
"sex2_e0.30_t_0.975",NA
"HR_e0.35_t_0.975",0.720422240018484
"MSE_e0.35_t_0.975",0.0070669118798063
"lower_e0.35_t_0.975",0.571847665259997
"upper_e0.35_t_0.975",0.90765964090698
"CI_width_e0.35_t_0.975",0.335811975646983
"CI_e0.35_t_0.975",0.964028776978417
"power_e0.35_t_0.975",0.808153477218225
"se_e0.35_t_0.975",NA
"age_e0.35_t_0.975",NA
"sex2_e0.35_t_0.975",NA
"HR_e0.40_t_0.975",0.720323672789679
"MSE_e0.40_t_0.975",0.00707737438700463
"lower_e0.40_t_0.975",0.571797270748978
"upper_e0.40_t_0.975",0.907491817363634
"CI_width_e0.40_t_0.975",0.335694546614656
"CI_e0.40_t_0.975",0.964028776978417
"power_e0.40_t_0.975",0.808153477218225
"se_e0.40_t_0.975",NA
"age_e0.40_t_0.975",NA
"sex2_e0.40_t_0.975",NA
"HR_e0.15_t_0.950",0.716300291168648
"MSE_e0.15_t_0.950",0.0067805026220799
"lower_e0.15_t_0.950",0.570397718512415
"upper_e0.15_t_0.950",0.899561798698309
"CI_width_e0.15_t_0.950",0.329164080185894
"CI_e0.15_t_0.950",0.964028776978417
"power_e0.15_t_0.950",0.824940047961631
"se_e0.15_t_0.950",NA
"age_e0.15_t_0.950",NA
"sex2_e0.15_t_0.950",NA
"HR_e0.20_t_0.950",0.716198137583789
"MSE_e0.20_t_0.950",0.00678928412414832
"lower_e0.20_t_0.950",0.570348659018099
"upper_e0.20_t_0.950",0.899382899648488
"CI_width_e0.20_t_0.950",0.329034240630389
"CI_e0.20_t_0.950",0.959232613908873
"power_e0.20_t_0.950",0.820143884892086
"se_e0.20_t_0.950",NA
"age_e0.20_t_0.950",NA
"sex2_e0.20_t_0.950",NA
"HR_e0.25_t_0.950",0.716096547410188
"MSE_e0.25_t_0.950",0.00679850795966865
"lower_e0.25_t_0.950",0.570299909979758
"upper_e0.25_t_0.950",0.899204935322369
"CI_width_e0.25_t_0.950",0.328905025342611
"CI_e0.25_t_0.950",0.959232613908873
"power_e0.25_t_0.950",0.820143884892086
"se_e0.25_t_0.950",NA
"age_e0.25_t_0.950",NA
"sex2_e0.25_t_0.950",NA
"HR_e0.30_t_0.950",0.715995516505688
"MSE_e0.30_t_0.950",0.00680817154948095
"lower_e0.30_t_0.950",0.570251468818893
"upper_e0.30_t_0.950",0.899027899262317
"CI_width_e0.30_t_0.950",0.328776430443424
"CI_e0.30_t_0.950",0.959232613908873
"power_e0.30_t_0.950",0.820143884892086
"se_e0.30_t_0.950",NA
"age_e0.30_t_0.950",NA
"sex2_e0.30_t_0.950",NA
"HR_e0.35_t_0.950",0.715895040756581
"MSE_e0.35_t_0.950",0.00681827235557673
"lower_e0.35_t_0.950",0.570203332973473
"upper_e0.35_t_0.950",0.898851785057656
"CI_width_e0.35_t_0.950",0.328648452084183
"CI_e0.35_t_0.950",0.964028776978417
"power_e0.35_t_0.950",0.820143884892086
"se_e0.35_t_0.950",NA
"age_e0.35_t_0.950",NA
"sex2_e0.35_t_0.950",NA
"HR_e0.40_t_0.950",0.715795116077127
"MSE_e0.40_t_0.950",0.00682880788062032
"lower_e0.40_t_0.950",0.570155499897535
"upper_e0.40_t_0.950",0.89867658634407
"CI_width_e0.40_t_0.950",0.328521086446535
"CI_e0.40_t_0.950",0.964028776978417
"power_e0.40_t_0.950",0.820143884892086
"se_e0.40_t_0.950",NA
"age_e0.40_t_0.950",NA
"sex2_e0.40_t_0.950",NA
"HR_e0.15_t_0.925",0.714291039114779
"MSE_e0.15_t_0.925",0.00672173878141239
"lower_e0.15_t_0.925",0.569720528230252
"upper_e0.15_t_0.925",0.895570298933358
"CI_width_e0.15_t_0.925",0.325849770703107
"CI_e0.15_t_0.925",0.964028776978417
"power_e0.15_t_0.925",0.836930455635492
"se_e0.15_t_0.925",NA
"age_e0.15_t_0.925",NA
"sex2_e0.15_t_0.925",NA
"HR_e0.20_t_0.925",0.714188623116456
"MSE_e0.20_t_0.925",0.00672971323581626
"lower_e0.20_t_0.925",0.569672600430279
"upper_e0.20_t_0.925",0.895388981330902
"CI_width_e0.20_t_0.925",0.325716380900623
"CI_e0.20_t_0.925",0.959232613908873
"power_e0.20_t_0.925",0.834532374100719
"se_e0.20_t_0.925",NA
"age_e0.20_t_0.925",NA
"sex2_e0.20_t_0.925",NA
"HR_e0.25_t_0.925",0.714086772316382
"MSE_e0.25_t_0.925",0.00673818598246654
"lower_e0.25_t_0.925",0.569624975035949
"upper_e0.25_t_0.925",0.89520861599465
"CI_width_e0.25_t_0.925",0.325583640958701
"CI_e0.25_t_0.925",0.959232613908873
"power_e0.25_t_0.925",0.834532374100719
"se_e0.25_t_0.925",NA
"age_e0.25_t_0.925",NA
"sex2_e0.25_t_0.925",NA
"HR_e0.30_t_0.925",0.713985482575891
"MSE_e0.30_t_0.925",0.00674715438395593
"lower_e0.30_t_0.925",0.569577649474901
"upper_e0.30_t_0.925",0.895029196462942
"CI_width_e0.30_t_0.925",0.325451546988041
"CI_e0.30_t_0.925",0.959232613908873
"power_e0.30_t_0.925",0.834532374100719
"se_e0.30_t_0.925",NA
"age_e0.30_t_0.925",NA
"sex2_e0.30_t_0.925",NA
"HR_e0.35_t_0.925",0.713884749784513
"MSE_e0.35_t_0.925",0.00675661584609613
"lower_e0.35_t_0.925",0.569530621191106
"upper_e0.35_t_0.925",0.894850716320701
"CI_width_e0.35_t_0.925",0.325320095129596
"CI_e0.35_t_0.925",0.964028776978417
"power_e0.35_t_0.925",0.832134292565947
"se_e0.35_t_0.925",NA
"age_e0.35_t_0.925",NA
"sex2_e0.35_t_0.925",NA
"HR_e0.40_t_0.925",0.713784569859496
"MSE_e0.40_t_0.925",0.00676656781743327
"lower_e0.40_t_0.925",0.569483887644449
"upper_e0.40_t_0.925",0.894673169198855
"CI_width_e0.40_t_0.925",0.325189281554406
"CI_e0.40_t_0.925",0.964028776978417
"power_e0.40_t_0.925",0.832134292565947
"se_e0.40_t_0.925",NA
"age_e0.40_t_0.925",NA
"sex2_e0.40_t_0.925",NA
"HR_e0.15_t_0.900",0.713375940787258
"MSE_e0.15_t_0.900",0.00669557963724701
"lower_e0.15_t_0.900",0.569539220474458
"upper_e0.15_t_0.900",0.893549055499693
"CI_width_e0.15_t_0.900",0.324009835025235
"CI_e0.15_t_0.900",0.964028776978417
"power_e0.15_t_0.900",0.84652278177458
"se_e0.15_t_0.900",NA
"age_e0.15_t_0.900",NA
"sex2_e0.15_t_0.900",NA
"HR_e0.20_t_0.900",0.713273197806828
"MSE_e0.20_t_0.900",0.00670477364644881
"lower_e0.20_t_0.900",0.569490945050492
"upper_e0.20_t_0.900",0.893367477221714
"CI_width_e0.20_t_0.900",0.323876532171222
"CI_e0.20_t_0.900",0.959232613908873
"power_e0.20_t_0.900",0.844124700239808
"se_e0.20_t_0.900",NA
"age_e0.20_t_0.900",NA
"sex2_e0.20_t_0.900",NA
"HR_e0.25_t_0.900",0.713171009756268
"MSE_e0.25_t_0.900",0.00671450222345731
"lower_e0.25_t_0.900",0.569442957963278
"upper_e0.25_t_0.900",0.893186847830328
"CI_width_e0.25_t_0.900",0.32374388986705
"CI_e0.25_t_0.900",0.959232613908873
"power_e0.25_t_0.900",0.844124700239808
"se_e0.25_t_0.900",NA
"age_e0.25_t_0.900",NA
"sex2_e0.25_t_0.900",NA
"HR_e0.30_t_0.900",0.713069372515545
"MSE_e0.30_t_0.900",0.00672476273585667
"lower_e0.30_t_0.900",0.569395256645898
"upper_e0.30_t_0.900",0.893007160901889
"CI_width_e0.30_t_0.900",0.323611904255991
"CI_e0.30_t_0.900",0.959232613908873
"power_e0.30_t_0.900",0.841726618705036
"se_e0.30_t_0.900",NA
"age_e0.30_t_0.900",NA
"sex2_e0.30_t_0.900",NA
"HR_e0.35_t_0.900",0.712968281992551
"MSE_e0.35_t_0.900",0.00673555259575259
"lower_e0.35_t_0.900",0.569347838547532
"upper_e0.35_t_0.900",0.892828410059031
"CI_width_e0.35_t_0.900",0.3234805715115
"CI_e0.35_t_0.900",0.964028776978417
"power_e0.35_t_0.900",0.839328537170264
"se_e0.35_t_0.900",NA
"age_e0.35_t_0.900",NA
"sex2_e0.35_t_0.900",NA
"HR_e0.40_t_0.900",0.71286773412262
"MSE_e0.40_t_0.900",0.00674686925929062
"lower_e0.40_t_0.900",0.569300701133042
"upper_e0.40_t_0.900",0.892650588970102
"CI_width_e0.40_t_0.900",0.32334988783706
"CI_e0.40_t_0.900",0.964028776978417
"power_e0.40_t_0.900",0.839328537170264
"se_e0.40_t_0.900",NA
"age_e0.40_t_0.900",NA
"sex2_e0.40_t_0.900",NA
"HR_e0.15_t_0.000",0.712898248482415
"MSE_e0.15_t_0.000",0.00663412714409892
"lower_e0.15_t_0.000",0.569455402883669
"upper_e0.15_t_0.000",0.892477506778469
"CI_width_e0.15_t_0.000",0.3230221038948
"CI_e0.15_t_0.000",0.964028776978417
"power_e0.15_t_0.000",0.851318944844125
"se_e0.15_t_0.000",NA
"age_e0.15_t_0.000",NA
"sex2_e0.15_t_0.000",NA
"HR_e0.20_t_0.000",0.712793807986842
"MSE_e0.20_t_0.000",0.00664384753789093
"lower_e0.20_t_0.000",0.569405622756325
"upper_e0.20_t_0.000",0.892294031342668
"CI_width_e0.20_t_0.000",0.322888408586343
"CI_e0.20_t_0.000",0.959232613908873
"power_e0.20_t_0.000",0.848920863309353
"se_e0.20_t_0.000",NA
"age_e0.20_t_0.000",NA
"sex2_e0.20_t_0.000",NA
"HR_e0.25_t_0.000",0.712689903503335
"MSE_e0.25_t_0.000",0.00665412710219801
"lower_e0.25_t_0.000",0.569356112385977
"upper_e0.25_t_0.000",0.892111486648255
"CI_width_e0.25_t_0.000",0.322755374262278
"CI_e0.25_t_0.000",0.959232613908873
"power_e0.25_t_0.000",0.848920863309353
"se_e0.25_t_0.000",NA
"age_e0.25_t_0.000",NA
"sex2_e0.25_t_0.000",NA
"HR_e0.30_t_0.000",0.712586530829833
"MSE_e0.30_t_0.000",0.0066649633140121
"lower_e0.30_t_0.000",0.569306869120684
"upper_e0.30_t_0.000",0.891929866200115
"CI_width_e0.30_t_0.000",0.322622997079432
"CI_e0.30_t_0.000",0.959232613908873
"power_e0.30_t_0.000",0.848920863309353
"se_e0.30_t_0.000",NA
"age_e0.30_t_0.000",NA
"sex2_e0.30_t_0.000",NA
"HR_e0.35_t_0.000",0.712483685791441
"MSE_e0.35_t_0.000",0.00667635369656533
"lower_e0.35_t_0.000",0.569257890323947
"upper_e0.35_t_0.000",0.891749163548562
"CI_width_e0.35_t_0.000",0.322491273224615
"CI_e0.35_t_0.000",0.964028776978417
"power_e0.35_t_0.000",0.84652278177458
"se_e0.35_t_0.000",NA
"age_e0.35_t_0.000",NA
"sex2_e0.35_t_0.000",NA
"HR_e0.40_t_0.000",0.712381364239936
"MSE_e0.40_t_0.000",0.00668829581886381
"lower_e0.40_t_0.000",0.569209173374282
"upper_e0.40_t_0.000",0.891569372288756
"CI_width_e0.40_t_0.000",0.322360198914473
"CI_e0.40_t_0.000",0.964028776978417
"power_e0.40_t_0.000",0.84652278177458
"se_e0.40_t_0.000",NA
"age_e0.40_t_0.000",NA
"sex2_e0.40_t_0.000",NA
"HR_q1.00_t_0.975",0.723813937043723
"MSE_q1.00_t_0.975",0.00705080600146269
"lower_q1.00_t_0.975",0.57452101846748
"upper_q1.00_t_0.975",0.911962483153712
"CI_width_q1.00_t_0.975",0.337441464686232
"CI_q1.00_t_0.975",0.964028776978417
"power_q1.00_t_0.975",0.798561151079137
"se_q1.00_t_0.975",NA
"age_q1.00_t_0.975",NA
"sex2_q1.00_t_0.975",NA
"HR_q1.25_t_0.975",0.723275708953581
"MSE_q1.25_t_0.975",0.00703549385542263
"lower_q1.25_t_0.975",0.574058710453586
"upper_q1.25_t_0.975",0.911339333263434
"CI_width_q1.25_t_0.975",0.337280622809848
"CI_q1.25_t_0.975",0.961630695443645
"power_q1.25_t_0.975",0.798561151079137
"se_q1.25_t_0.975",NA
"age_q1.25_t_0.975",NA
"sex2_q1.25_t_0.975",NA
"HR_q1.50_t_0.975",0.72291710426824
"MSE_q1.50_t_0.975",0.00702685088664963
"lower_q1.50_t_0.975",0.573750458921937
"upper_q1.50_t_0.975",0.910924522029551
"CI_width_q1.50_t_0.975",0.337174063107614
"CI_q1.50_t_0.975",0.959232613908873
"power_q1.50_t_0.975",0.800959232613909
"se_q1.50_t_0.975",NA
"age_q1.50_t_0.975",NA
"sex2_q1.50_t_0.975",NA
"HR_q2.00_t_0.975",0.722469098294277
"MSE_q2.00_t_0.975",0.00701780626718275
"lower_q2.00_t_0.975",0.573365098820977
"upper_q2.00_t_0.975",0.910406720985202
"CI_width_q2.00_t_0.975",0.337041622164225
"CI_q2.00_t_0.975",0.959232613908873
"power_q2.00_t_0.975",0.803357314148681
"se_q2.00_t_0.975",NA
"age_q2.00_t_0.975",NA
"sex2_q2.00_t_0.975",NA
"HR_q3.00_t_0.975",0.722021379105613
"MSE_q3.00_t_0.975",0.00701071482984778
"lower_q3.00_t_0.975",0.572979694134935
"upper_q3.00_t_0.975",0.909889725682679
"CI_width_q3.00_t_0.975",0.336910031547744
"CI_q3.00_t_0.975",0.959232613908873
"power_q3.00_t_0.975",0.803357314148681
"se_q3.00_t_0.975",NA
"age_q3.00_t_0.975",NA
"sex2_q3.00_t_0.975",NA
"HR_q1.00_t_0.950",0.720636090697176
"MSE_q1.00_t_0.950",0.00677861002982508
"lower_q1.00_t_0.950",0.573923926615583
"upper_q1.00_t_0.950",0.904891808063587
"CI_width_q1.00_t_0.950",0.330967881448004
"CI_q1.00_t_0.950",0.964028776978417
"power_q1.00_t_0.950",0.803357314148681
"se_q1.00_t_0.950",NA
"age_q1.00_t_0.950",NA
"sex2_q1.00_t_0.950",NA
"HR_q1.25_t_0.950",0.719829375817705
"MSE_q1.25_t_0.950",0.00676551793107529
"lower_q1.25_t_0.950",0.573248265589541
"upper_q1.25_t_0.950",0.903930751980047
"CI_width_q1.25_t_0.950",0.330682486390506
"CI_q1.25_t_0.950",0.961630695443645
"power_q1.25_t_0.950",0.803357314148681
"se_q1.25_t_0.950",NA
"age_q1.25_t_0.950",NA
"sex2_q1.25_t_0.950",NA
"HR_q1.50_t_0.950",0.719291983004738
"MSE_q1.50_t_0.950",0.00675922568630208
"lower_q1.50_t_0.950",0.572797883839629
"upper_q1.50_t_0.950",0.903291015817741
"CI_width_q1.50_t_0.950",0.330493131978111
"CI_q1.50_t_0.950",0.959232613908873
"power_q1.50_t_0.950",0.805755395683453
"se_q1.50_t_0.950",NA
"age_q1.50_t_0.950",NA
"sex2_q1.50_t_0.950",NA
"HR_q2.00_t_0.950",0.718620718490982
"MSE_q2.00_t_0.950",0.00675409301090341
"lower_q2.00_t_0.950",0.572234978057785
"upper_q2.00_t_0.950",0.902492444953596
"CI_width_q2.00_t_0.950",0.330257466895811
"CI_q2.00_t_0.950",0.959232613908873
"power_q2.00_t_0.950",0.808153477218225
"se_q2.00_t_0.950",NA
"age_q2.00_t_0.950",NA
"sex2_q2.00_t_0.950",NA
"HR_q3.00_t_0.950",0.717949990625986
"MSE_q3.00_t_0.950",0.00675198914915736
"lower_q3.00_t_0.950",0.571672156542918
"upper_q3.00_t_0.950",0.901695106193218
"CI_width_q3.00_t_0.950",0.3300229496503
"CI_q3.00_t_0.950",0.959232613908873
"power_q3.00_t_0.950",0.815347721822542
"se_q3.00_t_0.950",NA
"age_q3.00_t_0.950",NA
"sex2_q3.00_t_0.950",NA
"HR_q1.00_t_0.925",0.719323337816815
"MSE_q1.00_t_0.925",0.00670124088418576
"lower_q1.00_t_0.925",0.573791694214943
"upper_q1.00_t_0.925",0.901790077779098
"CI_width_q1.00_t_0.925",0.327998383564154
"CI_q1.00_t_0.925",0.964028776978417
"power_q1.00_t_0.925",0.815347721822542
"se_q1.00_t_0.925",NA
"age_q1.00_t_0.925",NA
"sex2_q1.00_t_0.925",NA
"HR_q1.25_t_0.925",0.718376785257358
"MSE_q1.25_t_0.925",0.00669091540652321
"lower_q1.25_t_0.925",0.573005909163773
"upper_q1.25_t_0.925",0.90065148483793
"CI_width_q1.25_t_0.925",0.327645575674157
"CI_q1.25_t_0.925",0.961630695443645
"power_q1.25_t_0.925",0.817745803357314
"se_q1.25_t_0.925",NA
"age_q1.25_t_0.925",NA
"sex2_q1.25_t_0.925",NA
"HR_q1.50_t_0.925",0.717746363724087
"MSE_q1.50_t_0.925",0.0066868904541893
"lower_q1.50_t_0.925",0.572482236496256
"upper_q1.50_t_0.925",0.899893687707254
"CI_width_q1.50_t_0.925",0.327411451210998
"CI_q1.50_t_0.925",0.959232613908873
"power_q1.50_t_0.925",0.817745803357314
"se_q1.50_t_0.925",NA
"age_q1.50_t_0.925",NA
"sex2_q1.50_t_0.925",NA
"HR_q2.00_t_0.925",0.716959032003518
"MSE_q2.00_t_0.925",0.00668506372859821
"lower_q2.00_t_0.925",0.571827856255293
"upper_q2.00_t_0.925",0.89894787144016
"CI_width_q2.00_t_0.925",0.327120015184867
"CI_q2.00_t_0.925",0.959232613908873
"power_q2.00_t_0.925",0.822541966426859
"se_q2.00_t_0.925",NA
"age_q2.00_t_0.925",NA
"sex2_q2.00_t_0.925",NA
"HR_q3.00_t_0.925",0.716172477590507
"MSE_q3.00_t_0.925",0.00668678610542411
"lower_q3.00_t_0.925",0.571173713331591
"upper_q3.00_t_0.925",0.898003651484085
"CI_width_q3.00_t_0.925",0.326829938152494
"CI_q3.00_t_0.925",0.959232613908873
"power_q3.00_t_0.925",0.827338129496403
"se_q3.00_t_0.925",NA
"age_q3.00_t_0.925",NA
"sex2_q3.00_t_0.925",NA
"HR_q1.00_t_0.900",0.71889702295737
"MSE_q1.00_t_0.900",0.00666155990748538
"lower_q1.00_t_0.900",0.573982899819456
"upper_q1.00_t_0.900",0.900408942222152
"CI_width_q1.00_t_0.900",0.326426042402696
"CI_q1.00_t_0.900",0.964028776978417
"power_q1.00_t_0.900",0.820143884892086
"se_q1.00_t_0.900",NA
"age_q1.00_t_0.900",NA
"sex2_q1.00_t_0.900",NA
"HR_q1.25_t_0.900",0.717851963663285
"MSE_q1.25_t_0.900",0.00665208087583939
"lower_q1.25_t_0.900",0.573122186114389
"upper_q1.25_t_0.900",0.899141102656644
"CI_width_q1.25_t_0.900",0.326018916542255
"CI_q1.25_t_0.900",0.961630695443645
"power_q1.25_t_0.900",0.824940047961631
"se_q1.25_t_0.900",NA
"age_q1.25_t_0.900",NA
"sex2_q1.25_t_0.900",NA
"HR_q1.50_t_0.900",0.717156133675771
"MSE_q1.50_t_0.900",0.00664895018117074
"lower_q1.50_t_0.900",0.572548734745588
"upper_q1.50_t_0.900",0.898297528618127
"CI_width_q1.50_t_0.900",0.325748793872539
"CI_q1.50_t_0.900",0.959232613908873
"power_q1.50_t_0.900",0.824940047961631
"se_q1.50_t_0.900",NA
"age_q1.50_t_0.900",NA
"sex2_q1.50_t_0.900",NA
"HR_q2.00_t_0.900",0.71628733412276
"MSE_q2.00_t_0.900",0.00664860815978375
"lower_q2.00_t_0.900",0.571832324739532
"upper_q2.00_t_0.900",0.897244922972984
"CI_width_q2.00_t_0.900",0.325412598233452
"CI_q2.00_t_0.900",0.959232613908873
"power_q2.00_t_0.900",0.829736211031175
"se_q2.00_t_0.900",NA
"age_q2.00_t_0.900",NA
"sex2_q2.00_t_0.900",NA
"HR_q3.00_t_0.900",0.715419634265808
"MSE_q3.00_t_0.900",0.00665221850260621
"lower_q3.00_t_0.900",0.571116365288634
