"","x"
"HR_a0",1.01641075129783
"MSE_a0",0.01281322294662
"lower_a0",0.820760259343848
"upper_a0",1.25870468063032
"CI_width_a0",0.437944421286473
"CI_a0",0.940047961630695
"power_a0",0.0311750599520384
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",1.0045305701313
"MSE_0",0.0139139130783183
"lower_0",0.788800536489935
"upper_0",1.27926351245329
"CI_width_0",0.490462975963357
"CI_0",0.952038369304556
"power_0",0.0287769784172662
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",1.05761611328442
"MSE_0.25",0.0153362050452425
"lower_0.25",0.843984314739946
"upper_0.25",1.32532595226514
"CI_width_0.25",0.481341637525199
"CI_0.25",0.961630695443645
"power_0.25",0
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",1.09093362989626
"MSE_0.5",0.0201963529465152
"lower_0.5",0.880373094642069
"upper_0.5",1.35185808981979
"CI_width_0.5",0.471484995177718
"CI_0.5",0.911270983213429
"power_0.5",0
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",1.11369861570502
"MSE_0.75",0.0252950673795472
"lower_0.75",0.906285041252612
"upper_0.75",1.36858553622337
"CI_width_0.75",0.462300494970759
"CI_0.75",0.865707434052758
"power_0.75",0
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",1.13015542228186
"MSE_1",0.0298991609824435
"lower_1",0.925701102827741
"upper_1",1.37977125193264
"CI_width_1",0.454070149104897
"CI_1",0.793764988009592
"power_1",0
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",1.18728420347562
"MSE_iptw",0.0547723101666966
"lower_iptw",0.946584346176883
"upper_iptw",1.48932137050911
"CI_width_iptw",0.542737024332226
"CI_iptw",0.683453237410072
"power_iptw",0
"se_iptw",NA
"age_iptw",0.00830891776672366
"sex2_iptw",0.230751826222297
"HR_cox",1.00541963098809
"MSE_cox",0.0144975634546939
"lower_cox",0.788235809465314
"upper_cox",1.28244853130338
"CI_width_cox",0.494212721838069
"CI_cox",0.954436450839328
"power_cox",0.0239808153477218
"se_cox",NA
"age_cox",0.00914011235967259
"sex2_cox",0.238130999599868
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",0.988311810209353
"MSE_a0_v1",0.0126247762729154
"lower_a0_v1",0.801180946076627
"upper_a0_v1",1.21915655363415
"CI_width_a0_v1",0.417975607557527
"CI_a0_v1",0.92757793764988
"power_a0_v1",0.0508393285371703
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.109088735643514
"a0_logHR",0.0102233833156959
"bias_a0",NA
"scale",-0.366204096222703
"mean_a0",0.49107787007141
"a0_wt_ecog0",0.496492838950618
"a0_wt_ecog1",0.493833636222475
"a0_wt_ecogNA",0.489429468375529
"a0_wt_int1",0.504283265947242
"a0_wt_int2",0.468777991476217
"a0_mean_q0.1",0.108340892086331
"a0_wt_int1_q0.1",0.137849988009592
"a0_wt_int2_q0.1",0.0875911270983213
"a0_mean_q0.25",0.257251055155875
"a0_wt_int1_q0.25",0.291080833333333
"a0_wt_int2_q0.25",0.214098363309353
"a0_mean_q0.5",0.494091103117506
"a0_wt_int1_q0.5",0.512145323741007
"a0_wt_int2_q0.5",0.454738860911271
"a0_mean_q0.75",0.718273920863309
"a0_wt_int1_q0.75",0.713635431654676
"a0_wt_int2_q0.75",0.715735011990408
"a0_mean_q0.9",0.872045258992806
"a0_wt_int1_q0.9",0.859956647482015
"a0_wt_int2_q0.9",0.873521743405276
"a0_wts_0_1",0.505459811151079
"a0_wts_1_1",0.507812963229416
"a0_wts_2_1",0.502423535623114
"a0_wts_0_2",NA
"a0_wts_1_2",0.470211284628188
"a0_wts_2_2",0.466855854938859
"nu_trt",200
"nu_ctrl",100
"nu_h",96.5275779376499
"T1E",1
"a0_wt_obs",0.5006424957251
"a0_wt_cen",0.463712801736061
"HR_e0.15_t_0.975",1.04055428648519
"MSE_e0.15_t_0.975",0.0163036591807145
"lower_e0.15_t_0.975",0.831059985803556
"upper_e0.15_t_0.975",1.30306253453722
"CI_width_e0.15_t_0.975",0.47200254873366
"CI_e0.15_t_0.975",0.932853717026379
"power_e0.15_t_0.975",0.0191846522781775
"se_e0.15_t_0.975",NA
"age_e0.15_t_0.975",NA
"sex2_e0.15_t_0.975",NA
"HR_e0.20_t_0.975",1.03867243252675
"MSE_e0.20_t_0.975",0.0160005556331095
"lower_e0.20_t_0.975",0.829581836863996
"upper_e0.20_t_0.975",1.30066830723929
"CI_width_e0.20_t_0.975",0.471086470375291
"CI_e0.20_t_0.975",0.935251798561151
"power_e0.20_t_0.975",0.0191846522781775
"se_e0.20_t_0.975",NA
"age_e0.20_t_0.975",NA
"sex2_e0.20_t_0.975",NA
"HR_e0.25_t_0.975",1.0367906147611
"MSE_e0.25_t_0.975",0.0157119971044213
"lower_e0.25_t_0.975",0.828103119197228
"upper_e0.25_t_0.975",1.29827505677346
"CI_width_e0.25_t_0.975",0.470171937576234
"CI_e0.25_t_0.975",0.937649880095923
"power_e0.25_t_0.975",0.0191846522781775
"se_e0.25_t_0.975",NA
"age_e0.25_t_0.975",NA
"sex2_e0.25_t_0.975",NA
"HR_e0.30_t_0.975",1.03490873607112
"MSE_e0.30_t_0.975",0.0154379700690068
"lower_e0.30_t_0.975",0.826623752888907
"upper_e0.30_t_0.975",1.29588266478917
"CI_width_e0.30_t_0.975",0.469258911900264
"CI_e0.30_t_0.975",0.937649880095923
"power_e0.30_t_0.975",0.0191846522781775
"se_e0.30_t_0.975",NA
"age_e0.30_t_0.975",NA
"sex2_e0.30_t_0.975",NA
"HR_e0.35_t_0.975",1.03302669766181
"MSE_e0.35_t_0.975",0.0151784647047861
"lower_e0.35_t_0.975",0.825143656508832
