"","x"
"HR_a0",1.04382786582626
"MSE_a0",0.0151453050161995
"lower_a0",0.83326312411195
"upper_a0",1.30760919437322
"CI_width_a0",0.474346070261272
"CI_a0",0.942446043165468
"power_a0",0.0143884892086331
"se_a0",NA
"age_a0",NA
"sex2_a0",NA
"HR_0",1.00951586239568
"MSE_0",0.0142455974125377
"lower_0",0.792827212809043
"upper_0",1.28543055911236
"CI_width_0",0.492603346303319
"CI_0",0.954436450839328
"power_0",0.0311750599520384
"se_0",NA
"age_0",NA
"sex2_0",NA
"HR_0.25",1.05543332426232
"MSE_0.25",0.0161260898966644
"lower_0.25",0.835891617089414
"upper_0.25",1.33263989328013
"CI_width_0.25",0.496748276190715
"CI_0.25",0.954436450839328
"power_0.25",0.00959232613908873
"se_0.25",NA
"age_0.25",NA
"sex2_0.25",NA
"HR_0.5",1.09272466590926
"MSE_0.5",0.0216275844502264
"lower_0.5",0.871362634010803
"upper_0.5",1.37032765316554
"CI_width_0.5",0.498965019154733
"CI_0.5",0.908872901678657
"power_0.5",0.00479616306954436
"se_0.5",NA
"age_0.5",NA
"sex2_0.5",NA
"HR_0.75",1.1238434307505
"MSE_0.75",0.0289200021764634
"lower_0.75",0.901319440978754
"upper_0.75",1.40131400433647
"CI_width_0.75",0.499994563357717
"CI_0.75",0.853717026378897
"power_0.75",0
"se_0.75",NA
"age_0.75",NA
"sex2_0.75",NA
"HR_1",1.15034548898453
"MSE_1",0.0370557788272751
"lower_1",0.927095562005125
"upper_1",1.42736584943463
"CI_width_1",0.500270287429501
"CI_1",0.772182254196643
"power_1",0
"se_1",NA
"age_1",NA
"sex2_1",NA
"HR_f",NA
"MSE_f",NA
"lower_f",NA
"upper_f",NA
"CI_width_f",NA
"CI_f",NA
"power_f",NA
"se_f",NA
"age_f",NA
"sex2_f",NA
"HR_iptw",1.282882509742
"MSE_iptw",0.109169153103826
"lower_iptw",0.986729574620602
"upper_iptw",1.66819392557186
"CI_width_iptw",0.681464350951257
"CI_iptw",0.551558752997602
"power_iptw",0
"se_iptw",NA
"age_iptw",0.00871191404873264
"sex2_iptw",0.22443906462262
"HR_cox",1.01062857348624
"MSE_cox",0.0147166663647862
"lower_cox",0.792412754938266
"upper_cox",1.28894093248529
"CI_width_cox",0.49652817754702
"CI_cox",0.956834532374101
"power_cox",0.0287769784172662
"se_cox",NA
"age_cox",0.00896843729117804
"sex2_cox",0.232767646791307
"HR_com_cauchy",NA
"MSE_com_cauchy",NA
"lower_com_cauchy",NA
"upper_com_cauchy",NA
"CI_width_com_cauchy",NA
"CI_com_cauchy",NA
"power_com_cauchy",NA
"se_com_cauchy",NA
"age_com_cauchy",NA
"sex2_com_cauchy",NA
"HR_com_a0",NA
"MSE_com_a0",NA
"lower_com_a0",NA
"upper_com_a0",NA
"CI_width_com_a0",NA
"CI_com_a0",NA
"power_com_a0",NA
"se_com_a0",NA
"age_com_a0",NA
"sex2_com_a0",NA
"HR_a0_v1",1.02675491575973
"MSE_a0_v1",0.0137436552136057
"lower_a0_v1",0.821721661095347
"upper_a0_v1",1.28295507406104
"CI_width_a0_v1",0.461233412965693
"CI_a0_v1",0.944124700239808
"power_a0_v1",0.0215827338129496
"se_a0_v1",NA
"age_a0_v1",NA
"sex2_a0_v1",NA
"SE_a0",0.114947449772915
"a0_logHR",0.0367700002110528
"bias_a0",NA
"scale",-0.915510240556758
"mean_a0",0.48989453511548
"a0_wt_ecog0",0.492900485311884
"a0_wt_ecog1",0.491611385049133
"a0_wt_ecogNA",0.489470523833512
"a0_wt_int1",0.49702254028777
"a0_wt_int2",0.471453252317827
"a0_mean_q0.1",0.108380709832134
"a0_wt_int1_q0.1",0.125605431654676
"a0_wt_int2_q0.1",0.0926913788968825
"a0_mean_q0.25",0.255776480815348
"a0_wt_int1_q0.25",0.273950083932854
"a0_wt_int2_q0.25",0.224304208633094
"a0_mean_q0.5",0.486544604316547
"a0_wt_int1_q0.5",0.495800251798561
"a0_wt_int2_q0.5",0.459821582733813
"a0_mean_q0.75",0.719985335731415
"a0_wt_int1_q0.75",0.716659010791367
"a0_wt_int2_q0.75",0.713042889688249
"a0_mean_q0.9",0.880297081534772
"a0_wt_int1_q0.9",0.875443270983214
